address,groups,usdc_delta,spot_delta,flow_type,spot_increases,spot_decreases,spot_net_changes,spot_operations,perp_operations,current_perp_positions,current_spot_holdings
0xf55f10b83bdb21d5f6b7449d4ea3589a8ae30d3a,smart_money,-29.393848709994927,2809504.811745882,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,BTC空 20x $6.02K cross 强平距=+5419.35% 极高杠杆短线型；ETH空 10x $1.57K cross 强平距=+20579.07% 高杠杆短线型,NEKO $721.66M 数量=12.00K；MAX $822.38K 数量=128.27K；WOW $2.47K 数量=39.9336
0x3979bdf742ce46c9dcd570c70d2d6e88b87df0e9,smart_money,0.0,-2788292.0103666186,现货变化,-,-,-,-,-,-,MAX $218.54M 数量=34.09M；PURR $980.58 数量=11.58K；HYPE $0.09 数量=1.0083
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,smart_money,-92.44184600000153,2769168.0829997063,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,-,NEKO $708.71M 数量=11.78K；LATINA $67.58K 数量=67.58K；MAX $18.54K 数量=2.89K
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,money_printer,4009.2036290001124,-2758544.380436152,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 6x $944.46K cross 强平距=+87.08% 中高杠杆型；ZEC空 3x $116.07K cross 强平距=+688.44% 低杠杆长期型；BCH空 5x $14.80K cross 强平距=+5389.86% 中杠杆趋势型,MAX $216.21M 数量=33.72M；WOW $28.50K 数量=460.635；PURR $1.76K 数量=20.79K
0x41f9ae0b64a0ec4adc788ee5c82d4b824f839017,smart_money,104.00094200018793,-2674139.823041618,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $209.60M 数量=32.69M；HYPE $298.61 数量=3.27K；STAR $0.32 数量=262.617
0xb76bc3d01ac05fd8cb1078334923785f76fe0b3c,smart_money,-389.90959700001986,-2515125.046318978,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $31.04K cross 强平距=+543.25% 低杠杆长期型；VVV多 3x $20.10K cross 低杠杆长期型；BTC多 20x $12.05K cross 极高杠杆短线型,MAX $197.13M 数量=30.75M；LATINA $18.53K 数量=18.53K；LICKO $5.48 数量=48.8988
0x36fbd89b5aa130b53708a98e729ad726daaf1f86,money_printer,-7508.527316999971,-2488606.6419811845,USDC减少，疑似资金流出/买入,-,-,-,-,-,LIT空 5x $1.07M cross 强平距=+32.58% 中杠杆趋势型；ETH空 25x $440.72K cross 强平距=+83.86% 极高杠杆短线型；BTC空 40x $361.44K cross 强平距=+103.09% 极高杠杆短线型,MAX $195.05M 数量=30.42M；LICKO $2.73 数量=24.39；HYPE $0.00 数量=0.00878843
0x5fe77169ee8a147ee63662160449c9bc84570f3b,smart_money,0.0,-2477393.5361762047,现货变化,-,-,-,-,-,-,MAX $194.12M 数量=30.28M；BASED $690.91K 数量=969.427；KNTQ $131.49K 数量=3.66K
0xb5bc1b7fec5f9ae4267f83f388699d036c87a351,smart_money,0.0,-2475572.235630989,现货变化,-,-,-,-,-,-,MAX $194.03M 数量=30.26M；WOW $7.61K 数量=123.066；HYPE $185.09 数量=2.03K
0xe5aaacff3f4f94d5009da0503144027e75a96232,smart_money,0.0,-2472615.5124991834,现货变化,-,-,-,-,-,HYPE多 7x $107.89K cross 中高杠杆型；JTO多 3x $94.94K cross 低杠杆长期型；AAVE多 7x $77.98K cross 中高杠杆型,MAX $193.80M 数量=30.23M；HYPE $18.27 数量=200
0x2b3349ff0c4cf96f7df87fd5f3d583ee625733f7,smart_money,-3039.913595000282,-2460687.6559002697,USDC减少，疑似资金流出/买入,-,-,-,-,-,LIT空 2x $240.54K cross 强平距=+554.84% 低杠杆长期型；UNI空 2x $152.89K cross 强平距=+910.74% 低杠杆长期型；AAVE空 2x $146.59K cross 强平距=+955.91% 低杠杆长期型,MAX $192.87M 数量=30.08M；HYPE $91.34 数量=999.962
0x5cb20485ede692b76ad1f12ee70d089437b99de8,smart_money,-2206.1606860000174,-2454288.6852550805,USDC减少，疑似资金流出/买入,-,-,-,-,-,BNB空 4x $217.74K cross 强平距=+268.93% 中杠杆趋势型；HYPE空 4x $186.49K cross 强平距=+315.42% 中杠杆趋势型,MAX $192.36M 数量=30.00M；HYPE $274.03 数量=3.00K；UETH $0.00 数量=2.99798
0xbdcbc1fbca3cb7137263d7d76dea37c9efa2bdef,smart_money,0.0,-2454001.918876171,现货变化,-,-,-,-,-,-,MAX $192.34M 数量=30.00M；SWAP $3.18 数量=0.0337355；HPL $0.00 数量=0.237946
0x99df385a3cb3a44d79532f2fa698c248c31909b2,smart_money,-481.74197600001935,-2394874.809946656,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $152.57K isolated 强平距=+45.23% 低杠杆长期型,MAX $187.71M 数量=29.28M；UPUMP $2.91M 数量=26.62M；UXPL $4.56K 数量=2.66K
0x5f4f59301e46bf6f6603a8c4cf826bdac70339d1,smart_money,-440.1647410000005,-2342217.0775536,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $120.47K cross 强平距=+57.53% 极高杠杆短线型,MAX $183.58M 数量=28.63M；WOW $2.84K 数量=45.9365；LUCKY $188.45 数量=1.41K
0xae67e0441a483deed7792d4572558608e5a99a49,smart_money,0.0,-2319896.6610014737,现货变化,-,-,-,-,-,-,MAX $181.83M 数量=28.36M；UXPL $1.12M 数量=654.22K；HYPE $0.00 数量=9e-08
0x69a31d37f231c1987c6f283ca508b4377a2369ff,smart_money,654.6083549999166,-2239183.7476213574,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 1x $304.24K cross 低杠杆长期型；BTC空 1x $132.11K cross 强平距=+384.46% 低杠杆长期型；ZEC多 1x $49.85K cross 低杠杆长期型,MAX $175.50M 数量=27.37M；KNTQ $11.44M 数量=318.13K；HYPE $249.93 数量=2.74K
0xace0a4c087f7f199328fb1e38d8d27bd237b03fd,money_printer,0.0,-2175390.5354957283,现货变化,-,-,-,-,-,-,MAX $170.50M 数量=26.59M；LATINA $849.41 数量=849.406；LICKO $10.92 数量=97.5294
0x3e252899d87a354e8bfa4bd8b62325549b5714da,smart_money,1527.3764579999843,-2141041.5374114215,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,SOL多 3x $155.95K isolated 强平距=+29.25% 低杠杆长期型；HYPE多 3x $151.14K isolated 强平距=+26.41% 低杠杆长期型,MAX $167.81M 数量=26.17M；UZEC $0.00 数量=0.147541；HYPE $0.00 数量=0.00048747
0x05e70979fd3355133f91fc7c6597a8274169b3be,smart_money,1706.2418620000099,2071553.5357660055,USDC增加，疑似资金回流,-,-,-,-,-,XPL多 10x $185.88K cross 强平距=+67.13% 高杠杆短线型；BTC多 20x $120.46K cross 强平距=+99.82% 极高杠杆短线型；ZEC多 5x $51.58K cross 中杠杆趋势型,NEKO $551.25M 数量=9.17K；MAX $6.47M 数量=1.01M；UXPL $423.26 数量=246.8
0xa399f378380dddb1fbb72e935b0111d7a4d16a52,smart_money,-2100.5025020000176,-2057644.7817348242,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 40x $623.75K isolated 强平距=+2.33% 爆仓边缘型；HYPE空 10x $306.54K isolated 强平距=+7.33% 爆仓边缘型；MET多 3x $116.11K isolated 强平距=+19.02% 低杠杆长期型,MAX $161.28M 数量=25.15M；USOL $0.04 数量=0.0470931；HYPE $0.00 数量=0.01
0xa68eb8520766ca5eae81e547128d5cc3fa909a1e,smart_money,-406.518618999864,-2054250.120861411,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $107.24K cross 强平距=+141.47% 高杠杆短线型；PENDLE空 5x $40.89K cross 强平距=+352.35% 中杠杆趋势型；BTC空 20x $25.42K cross 强平距=+616.41% 极高杠杆短线型,MAX $161.01M 数量=25.11M；UPUMP $1.43M 数量=13.12M；HYPE $220.05 数量=2.41K
0xbcd420d13362532756c968f663f96ba95e240dd2,money_printer,-20953.44453299977,-2019908.6664304137,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $9.87M cross 强平距=+26.57% 极高杠杆短线型；LIT多 5x $6.31M cross 强平距=+46.56% 中杠杆趋势型；HYPE多 10x $6.23M cross 强平距=+44.72% 高杠杆短线型,MAX $158.32M 数量=24.69M；WOW $28.58K 数量=461.985
0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,money_printer,-1850.6699610000942,-2006889.2748624384,USDC减少，疑似资金流出/买入,-,-,-,-,-,ETH空 10x $1.59M cross 强平距=+36.23% 高杠杆短线型；BTC空 10x $578.66K cross 强平距=+100.02% 高杠杆短线型；SOL空 10x $265.42K cross 强平距=+214.83% 高杠杆短线型,MAX $157.30M 数量=24.53M；LATINA $13.68K 数量=13.68K；LICKO $3.82 数量=34.0721
0x04cc5be7baef93144c6a1f06846d26f808b44ab5,smart_money,0.0,-1954620.595196128,现货变化,-,-,-,-,-,-,MAX $152.99M 数量=23.86M；KNTQ $26.68M 数量=742.27K；BRIDGE $16.41M 数量=4.06K
0x77640177b7623792e1939c4a2614698e69ec304a,smart_money,0.0,1941624.953498423,现货变化,-,-,-,-,-,-,BUDDY $385.79M 数量=5.45M；MAX $6.70M 数量=1.05M；PURR $55.32K 数量=653.39K
0xf436d47f962e4acd96eb6d87677db91d5f40a204,smart_money,0.0,-1806010.05070284,现货变化,-,-,-,-,-,BTC空 20x $240.94K cross 强平距=+56.90% 极高杠杆短线型；HYPE空 5x $136.98K cross 强平距=+96.71% 中杠杆趋势型；INJ空 5x $18.71K cross 强平距=+674.73% 中杠杆趋势型,MAX $141.55M 数量=22.08M；HYPE $64.74 数量=708.737；UBTC $0.00 数量=6.53229
0x76c2164fc79492401db1890db0d17d16b9155aa0,smart_money,0.0,-1764821.4626948237,现货变化,-,-,-,-,-,BTC多 40x $120.47K cross 极高杠杆短线型,MAX $138.32M 数量=21.57M；LATINA $249.32K 数量=249.32K；LICKO $133.75 数量=1.19K
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,money_printer,-928937.53928129,820330.6788591743,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,SOL多 20x $5.99M cross 强平距=+57.39% 极高杠杆短线型；ETH空 20x $3.75M cross 强平距=+87.70% 极高杠杆短线型；XPL多 10x $203.32K cross 高杠杆短线型,NEKO $210.75M 数量=3.50K；PURR $200.75K 数量=2.37M；WOW $165.39K 数量=2.67K
0xf7c2ed23ddff71b17473db6f330fd8cb18388010,smart_money,-1219.6356539999833,-1717600.5176037848,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $248.57K cross 强平距=+110.88% 低杠杆长期型,MAX $134.62M 数量=21.00M；HYPE $191.80 数量=2.10K
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,money_printer,1701395.9565621987,7259.2633430585265,USDC增加，疑似资金回流,UXPL $3.57K 数量Δ=2.08K @ 1.715；USOL $1.52K 数量Δ=1.65K @ 0.92017,UPUMP -$118.21K 数量Δ=-1.08M @ 0.10919,UXPL $3.57K 数量Δ=2.08K @ 1.715；UPUMP -$118.21K 数量Δ=-1.08M @ 0.10919；USOL $1.52K 数量Δ=1.65K @ 0.92017,-,-,BTC多 20x $15.46M cross 极高杠杆短线型；SOL空 20x $8.93M cross 强平距=+265.07% 极高杠杆短线型；ETH空 15x $7.60M cross 强平距=+313.22% 高杠杆短线型,UBONK $42.13M 数量=16778.67M；UPUMP $12.62M 数量=115.62M；WOW $811.36K 数量=13.12K
0x810ab853d951613a567792a675922c6498bce29f,smart_money,163.11272199999803,-1672553.5891777128,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,SOL多 20x $47.40K cross 强平距=+65.31% 极高杠杆短线型,MAX $131.09M 数量=20.45M；LATINA $12.96K 数量=12.96K；WOW $10.64K 数量=172.034
0x49e96e255ba418d08e66c35b588e2f2f3766e1d0,money_printer,-36403.225893002,-1636103.8800176382,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $128.24M 数量=20.00M；UXPL $519.66K 数量=303.01K；PURR $384.34 数量=4.54K
0xe06142615991dee64ca813085779fadcc70431eb,smart_money,5775.925927000004,-1647229.703280285,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,VVV空 3x $415.00K cross 强平距=+54.00% 低杠杆长期型；HYPE多 10x $205.04K cross 高杠杆短线型；STABLE多 3x $85.85K cross 低杠杆长期型,MAX $129.11M 数量=20.14M；USDT0 $1.79K 数量=13.90K；PURR $147.43 数量=1.74K
0x8a3cf3c4b300be69429cce5beb2ef14d7200b6b7,money_printer,10176.164514000062,-1637329.4831742048,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 10x $6.02M cross 强平距=+22.93% 高杠杆短线型,NEKO $210.75M 数量=3.50K；MAX $192.88M 数量=30.08M；LATINA $23.80K 数量=23.80K
0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,-857.9068860000116,-1644716.0188600272,USDC减少，疑似资金流出/买入,-,-,-,-,-,KAS多 1x $69.44K isolated 低杠杆长期型；WLFI空 1x $26.13K isolated 强平距=+92.93% 低杠杆长期型；NEAR空 1x $22.97K isolated 强平距=+107.52% 低杠杆长期型,MAX $128.91M 数量=20.11M
0x01cd055a4c422cd498d35c3691e965819758d479,smart_money,101.28735499997856,-1642746.610092789,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,ETH空 25x $119.84K cross 强平距=+182.51% 极高杠杆短线型,MAX $128.76M 数量=20.08M；HYPE $91.29 数量=999.405；LICKO $3.25 数量=29.0047
0x05904930cae1e9a48c055f4a8a83480ba7fc6abf,money_printer,-2645.6199389999965,-1514308.0829690993,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $251.93K cross 强平距=+231.73% 高杠杆短线型；XMR空 5x $125.60K cross 强平距=+442.25% 中杠杆趋势型；LINK空 10x $109.51K cross 强平距=+530.97% 高杠杆短线型,MAX $118.69M 数量=18.51M；PURR $48.09 数量=568.009；UXPL $1.41 数量=0.824159
0x0572f1f5d55ea4838c2e65cf948c960de216690a,smart_money,0.0,-1510032.3947116137,现货变化,-,-,-,-,-,-,NEKO $210.75M 数量=3.50K；MAX $182.90M 数量=28.53M；WOW $6.43K 数量=104.015
0xb40da15b8cc492fff87d9b1e06bb45769d7e75d9,smart_money,9190.833969839965,-1485451.6544512063,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE多 5x $1.15M cross 强平距=+26.19% 中杠杆趋势型；ADA空 10x $101.57K cross 强平距=+270.46% 高杠杆短线型；LIT多 5x $87.61K cross 中杠杆趋势型,MAX $116.43M 数量=18.16M；LATINA $14.00K 数量=14.00K；ATEHUN $4.49K 数量=4.50K
0xe5250bf1ee0d01c54866702b3e4a12a57939693d,smart_money,1095.7426937800046,1446153.8214895725,USDC增加，疑似资金回流,-,-,-,-,-,HYPE多 10x $124.29K cross 强平距=+94.02% 高杠杆短线型,NEKO $370.08M 数量=6.15K；BRIDGE $323.46 数量=0.08；HWAVE $3.51 数量=0.548115
0xb3fe34bfb501665f4329915a7024ba5a6bec495f,smart_money,-874.787295999995,-1421817.1976730078,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $108.66K cross 强平距=+356.39% 高杠杆短线型；COMP多 5x $78.93K cross 中杠杆趋势型；AAVE多 10x $47.07K cross 高杠杆短线型,MAX $111.44M 数量=17.38M；WOW $24.57K 数量=397.196；LATINA $16.02K 数量=16.02K
0xd10e2b1b66001bd4086d61e43e836ab9c168fd9a,smart_money,108.07567500002915,1409999.9241258502,USDC增加，疑似资金回流,-,-,-,-,-,GRASS多 2x $18.35K cross 低杠杆长期型,NEKO $360.83M 数量=6.00K；HYPE $1.19K 数量=13.00K；WOW $67.05 数量=1.08391
0xfd97600ac44b3c4e20ac1a5f23e3b18d10fa5912,money_printer,0.0,1409803.9664241672,现货变化,-,-,-,-,-,-,NEKO $360.83M 数量=6.00K；MAX $15.36K 数量=2.40K；LATINA $842.70 数量=842.703
0xeb432905497d9ed2f0a8a9aac9053a0108746c1a,money_printer,0.0,1403923.748152256,现货变化,-,-,-,-,-,-,NEKO $571.58M 数量=9.50K；MAX $65.02M 数量=10.14M；BRIDGE $254.53K 数量=62.95
0x439b5e3b9af606327558add370197d3a7c492d7b,smart_money,0.0,-1401422.7110028118,现货变化,-,-,-,-,-,-,MAX $109.84M 数量=17.13M；LATINA $14.68K 数量=14.68K；WOW $10.80K 数量=174.637
0x045bad6ba93375aab642f502c2c89851488c129f,money_printer,0.0,-1396563.8876106888,现货变化,-,-,-,-,-,-,MAX $109.46M 数量=17.07M；LICKO $274.15 数量=2.45K；YEETI $50.71 数量=702.963
0x6b40177431bb4d710f047f163442dbe5b6e8f775,smart_money,-58.66767100000288,1377128.959657371,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,-,NEKO $352.42M 数量=5.86K；KNTQ $480.71K 数量=13.37K；BUDDY $36.09 数量=0.50989
0xfdbaa5eee7cdf45eec3a71a672065a67191fda7a,smart_money,130.74952900002245,-1358389.0913305879,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,XMR空 5x $162.14K cross 强平距=+88.21% 中杠杆趋势型；PURR空 3x $39.78K cross 强平距=+339.97% 低杠杆长期型,MAX $106.43M 数量=16.60M；PURR $39.71K 数量=469.08K
0x939cefcfae7762a3cca03372bbf14f299aa3d3a4,smart_money,0.0,-1349111.7502939403,现货变化,-,-,-,-,-,-,MAX $105.74M 数量=16.49M；HYPE $197.82 数量=2.17K；USDH $0.00 数量=0.0115873
0x54069d1a01434813617e09b9426b03971c0ce123,smart_money,721.0071089999983,1330563.3802826405,USDC增加，疑似资金回流,-,-,-,-,-,MEGA空 3x $8.31K cross 强平距=+341.72% 低杠杆长期型；MET空 3x $8.20K cross 强平距=+347.32% 低杠杆长期型；ASTER空 5x $4.16K cross 强平距=+727.70% 中杠杆趋势型,NEKO $340.50M 数量=5.66K；LICKO $0.01 数量=0.12628
0x6361d059ce1d9f49991dc7410972d3ad7b698773,smart_money,21.722223999999187,1330563.0663424134,USDC增加，疑似资金回流,-,-,-,-,-,BTC多 20x $4.52K cross 极高杠杆短线型,NEKO $340.50M 数量=5.66K；WOW $277.44 数量=4.48486；MEOW $0.12 数量=9.11167
0xc8ff61f572ca7bc4ceb624f38f06c053b93496a5,smart_money,0.0,1330563.3802826405,现货变化,-,-,-,-,-,-,NEKO $340.50M 数量=5.66K；USOL $0.45 数量=0.492142；USDE $0.00 数量=2.78894
0x2396bc99feedc162af809314257571bb7ff07a36,smart_money,0.0,1330563.3802826405,现货变化,-,-,-,-,-,-,NEKO $340.50M 数量=5.66K；LICKO $0.03 数量=0.229489；HYPE $0.00 数量=0.00181919
0x1847dc422b9dea349e8af7d02cb3a136cd81f441,smart_money,-231.85235699999612,-1271369.6764988154,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $99.65M 数量=15.54M；KNTQ $9.14M 数量=254.13K；LATINA $47.27K 数量=47.27K
0x7625dc67deab1864570ad816f59a9b867f280e49,money_printer,-255.46121300000232,-1263419.9007329792,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $78.48K cross 强平距=+276.57% 中杠杆趋势型；BTC空 40x $7.22 cross 强平距=+3107604.05% 极高杠杆短线型；FARTCOIN空 5x $3.64 cross 强平距=+5926174.49% 中杠杆趋势型,MAX $99.03M 数量=15.45M；LATINA $11.90K 数量=11.90K；LICKO $1.39 数量=12.4459
0xa6e2dc44418f5ad213c86db4dbb203a59d13c49f,money_printer,-8852.058288999833,-1225301.8579532653,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $1.53M cross 强平距=+46.81% 极高杠杆短线型；HYPE空 10x $288.53K cross 强平距=+239.50% 高杠杆短线型；SOL空 20x $103.74K cross 强平距=+678.33% 极高杠杆短线型,MAX $96.03M 数量=14.98M；USDHL $2.05M 数量=36.3611；LATINA $138.26K 数量=138.26K
0x872d3fb74cb230faf1746b4e66971551a010ba6d,smart_money,-833.7090380000009,-1173439.0871737003,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $87.03K cross 强平距=+164.62% 低杠杆长期型；AVAX空 10x $47.26K cross 强平距=+300.93% 高杠杆短线型；GRASS空 3x $15.19K cross 强平距=+918.13% 低杠杆长期型,MAX $91.97M 数量=14.35M；LATINA $25.87K 数量=25.87K；WOW $10.83K 数量=175.044
0x843f31e5cd9a6572d235a05cb78ec5ac2ffcc24f,smart_money,1731.4019570000237,-1171581.3286755234,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $91.83M 数量=14.32M；LICKO $24.56 数量=219.327；VAULT $0.73 数量=18.727
0x088cc6048f04dc01fb00e90421911b362e758e70,smart_money,0.0,1089597.354824245,现货变化,-,-,-,-,-,CAKE多 3x $5.65K cross 低杠杆长期型；PENGU多 3x $5.16K cross 低杠杆长期型；BNB多 3x $5.16K cross 低杠杆长期型,NEKO $290.81M 数量=4.84K；MAX $3.62M 数量=564.87K；WOW $520.75K 数量=8.42K
0x63286282fe46eed057c18e108ecf27bd3089c847,smart_money,0.0,-1085477.8200254738,现货变化,-,-,-,-,-,-,MAX $85.08M 数量=13.27M；HYPE $121.21 数量=1.33K；STAR $0.00 数量=2.54811
0x329c787b163a730bd7900df2beb3ff4fe4670375,smart_money,-463.90891500000726,-1080464.7772449255,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $62.11K cross 强平距=+105.45% 高杠杆短线型,NEKO $210.75M 数量=3.50K；MAX $149.23M 数量=23.28M；HYPE $91.35 数量=1.00K
0xb730e6f15b5d89254db2e84cf0a7fc3bcc2129cc,smart_money,-0.3731720000000678,-1034051.311371386,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $81.05M 数量=12.64M；LATINA $10.06K 数量=10.06K；WOW $466.03 数量=7.53357
0x28473085ba4aa761eb541914f50a75dd685cd47b,smart_money,-82.38451000023633,-1023716.7237431854,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE多 5x $35.82K cross 中杠杆趋势型；ZEC多 3x $5.46K cross 低杠杆长期型；EIGEN多 4x $1.70K isolated 强平距=+43.75% 中杠杆趋势型,MAX $80.14M 数量=12.50M；PURR $115.16K 数量=1.36M；H $3.35K 数量=186.03K
0xdd0c5de50d72e5eaa96816e920e41ce89c4b8888,money_printer,-1428.8888539999607,-1021232.6181558073,USDC减少，疑似资金流出/买入,-,-,-,-,-,LIT多 5x $149.93K isolated 强平距=+18.12% 中杠杆趋势型,MAX $80.03M 数量=12.48M；WOW $144.92K 数量=2.34K；LATINA $17.03K 数量=17.03K
0x3c516f085e94177eaf0bdfb5b5eb1ab71052d064,smart_money,0.0,1009801.2910104692,现货变化,-,-,-,-,-,-,NEKO $258.41M 数量=4.30K；BRIDGE $267.02K 数量=66.04；WOW $93.66 数量=1.51399
0x24246bb3cf79ebd26ab10194ec3694203ad3c891,smart_money,0.0,-998967.5479006916,现货变化,-,-,-,-,-,ETH空 20x $163.66K cross 强平距=+117.18% 极高杠杆短线型；HYPE空 10x $75.24K cross 强平距=+248.46% 高杠杆短线型；TAO空 5x $42.79K cross 强平距=+415.11% 中杠杆趋势型,MAX $78.30M 数量=12.21M
0x2afe745dfd735e24aae8ac39969140dd0511496b,smart_money,-502.14107121000416,-990628.6074724495,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $77.63M 数量=12.11M；UPUMP $529.29K 数量=4.85M；KNTQ $131.49K 数量=3.66K
0x40ebad3d5648f1e542376c0e7152bd4018c9ce35,smart_money,-135.91002000001026,-964760.9677632004,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 5x $31.08K cross 强平距=+553.95% 中杠杆趋势型；FARTCOIN空 5x $18.07K cross 强平距=+950.22% 中杠杆趋势型；PURR空 3x $9.33K cross 强平距=+1655.30% 低杠杆长期型,MAX $75.61M 数量=11.79M；PURR $9.32K 数量=110.03K；HYPE $14.08 数量=154.17
0xeb47e64c3d12add1a175517619ede29fbc4a9f1d,smart_money,-191.46456800000306,-956097.260018453,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 3x $72.29K cross 强平距=+46.76% 低杠杆长期型；ETH空 20x $53.60K cross 强平距=+65.07% 极高杠杆短线型；LINK空 10x $8.84K cross 强平距=+383.25% 高杠杆短线型,MAX $74.94M 数量=11.69M；PURR $169.30 数量=2.00K；HYPE $106.76 数量=1.17K
0x5b236d19f680ff47e7bf2a9eb88fc5cc03d443a8,smart_money,-660.734557000018,-949485.461667031,USDC减少，疑似资金流出/买入,-,-,-,-,-,HYPE空 10x $109.05K cross 强平距=+169.85% 高杠杆短线型,MAX $67.47M 数量=10.52M；HWAVE $12.63M 数量=1.97M；BRIDGE $704.79K 数量=174.31
0xcc0ec788a4a1312582b24ac899c522fc3794ee8d,money_printer,0.0,-944366.0655286014,现货变化,-,-,-,-,-,-,MAX $74.02M 数量=11.54M；HYPE $105.45 数量=1.15K；LICKO $5.55 数量=49.5783
0x63d417a577b50c96f4f09148d4e4d70950db0522,money_printer,-3471.9471469996497,-938855.8293213993,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $508.57K cross 强平距=+405.98% 极高杠杆短线型；HYPE空 3x $446.85K cross 强平距=+447.25% 低杠杆长期型；IP空 3x $120.59K cross 强平距=+1488.53% 低杠杆长期型,MAX $73.59M 数量=11.48M；WOW $12.32K 数量=199.217；OMNIX $835.84 数量=13.49K
0x420ab45e0bd8863569a5efbb9c05d91f40624641,smart_money,-2016.6646290000062,-937281.6844898462,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $492.79K cross 强平距=+113.35% 极高杠杆短线型；ETH空 20x $152.08K cross 强平距=+364.47% 极高杠杆短线型；SOL空 20x $16.23K cross 强平距=+3397.68% 极高杠杆短线型,MAX $73.46M 数量=11.46M；HYPE $0.05 数量=0.552501
0x30a712758896b443d447f486737b91b54161e64f,smart_money,-461.6015619999962,933866.1109826565,USDC减少 + 现货增加，疑似买入,-,-,-,-,-,ETHFI多 5x $69.29K cross 强平距=+23.97% 中杠杆趋势型,RISK $1.74B 数量=22.65K；NEKO $240.93M 数量=4.01K；TILT $7.89M 数量=7.89M
0x115e64063e79c9788cf554e1c2e88a069d8a9719,smart_money,0.014522299999953248,-933871.5856139362,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,-,MAX $73.20M 数量=11.42M；USDH $6.31 数量=101.189；LATINA $4.00 数量=4.0006
0x4cd80aa0ce4881eb8679eda1f6fbe3d89aec0f7f,money_printer,-827.6544629998971,-917461.1938274354,USDC减少，疑似资金流出/买入,-,-,-,-,-,-,MAX $71.91M 数量=11.22M；VAULT $0.79 数量=20.292；STAR $0.63 数量=514.043
0xde8a6d588f8067e761bac811a102e0146c721e41,smart_money,2210.756019000022,-914992.9458702803,USDC增加 + 现货减少，疑似卖出/转现金,-,-,-,-,-,HYPE空 5x $62.56K cross 强平距=+159.99% 中杠杆趋势型；TURBO多 3x $149.81 cross 低杠杆长期型；MOODENG多 3x $144.23 cross 低杠杆长期型,MAX $71.72M 数量=11.19M；LATINA $1.22M 数量=1.22M；HYPE $92.76 数量=1.02K
0xbc433ba7c34752448c5361e5ed3038628a1753b0,money_printer,-2364.813923000125,-913941.950791195,USDC减少，疑似资金流出/买入,-,-,-,-,-,BTC空 20x $501.59K cross 强平距=+236.13% 极高杠杆短线型；ETH空 20x $283.27K cross 强平距=+415.02% 极高杠杆短线型；BNB空 10x $167.45K cross 强平距=+682.18% 高杠杆短线型,MAX $71.63M 数量=11.17M；UFART $0.00 数量=0.242821
