id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_account_leverage
11859,5,0xcac43e06859c3379ac1cce01047531261e22f11e,smart_money,ok,,148849.873625,627590.0,23331.873625,1,0.01305572928599,8.4e-07,2,4.216261557474332
11860,5,0x350e33a777d510616fbdb483d1de3b50d1edfcfb,money_printer,ok,,1078787.571689,9909992.44218,60286.607511,7,133.6044040988252,4404745.4892601,3,9.186231564259177
11861,5,0x6f97d329b072e0f7b74575565d806a4351b8f824,money_printer,ok,,0.0,0.0,0.0,0,1.57778492066394,1607.16700259,2,
11862,5,0x08bf75d17046412ae08c95b6106993f714487872,smart_money,ok,,581107.998795,5702317.54104,10876.244691,1,0.0,1257144.290106,1,9.812836087034539
11863,5,0x6891ed9ee6a9d0649ffac2bcee814e6899a0e075,smart_money,ok,,0.0,0.0,0.0,0,2757482774.214431,3012.74631486,20,
11864,5,0xa1d4fc32f21d9d77a4c20a6ac4b748815912c07c,smart_money,ok,,169349.184214,426395.020842,115765.346165,7,66741567.43530666,0.29881,2,2.517845142396323
11865,5,0xcafcbbf25e5d67c7700d8c49b0431a64fd7e89a8,smart_money,ok,,0.0,0.0,0.0,0,0.00021053799976999998,1e-06,2,
11866,5,0x3595098878d3960158b77765f3b595228385d69a,money_printer,ok,,18517.31682,184768.072688,40.509552,2,0.0,1882816.1420189897,1,9.978123422743273
11867,5,0x6fa6f42d2e41327e27fe7f416a823cef7050825e,money_printer,ok,,0.0,0.0,0.0,0,671966.4151791,693821.96144898,2,
11868,5,0x08f85d5d9292b14b0aa0bd096606cfb24c6e8ca1,smart_money,ok,,59620.804952,15929.62137,1085.741596,2,3.6181238103425564,206609.81890882,5,0.2671822593275074
11869,5,0x689f15b91f1df16794177056982376721da16965,smart_money,ok,,8744.582339,49138.97976,0.0,1,0.0568174139712,8744.691048,2,5.61936269281208
11870,5,0xa215ce4eac3900ac8a5e76f621eb8498be16aa51,smart_money,ok,,138007.136156,1095843.69452,13352.510267,2,1948.8218923265558,467535.49513305,18,7.940485724457641
11871,5,0xcb15941180ed7cff8b3547117eca6b78cbdeaf9c,smart_money,ok,,181743.123381,570737.338898,5428.580815,35,65116.95246479691,390918.5867662,65,3.140351768366641
11872,5,0x35d1151ef1aab579cbb3109e69fa82f94ff5acb1,money_printer,ok,,0.831509,0.553176,0.776192,2,0.0,0.0,0,0.6652676038383228
11873,5,0x6fbe81055140287005ffb5659a9312eba019f350,money_printer,ok,,0.0,0.0,0.0,0,3.9343000506220003,0.00433148,6,
11874,5,0x0937aa6d83c851d506433ab342387a337c8b512a,smart_money,ok,,0.0,0.0,0.0,0,0.00088168519039,5.4e-07,2,
11875,5,0x68a24ccf099422806f1e73248517f3389c29c104,smart_money,ok,,0.0,0.0,0.0,0,0.00081118204374,58843.04772701,2,
11876,5,0xa237f4cc7bbc930fd531b1a36f31e54f778fc431,smart_money,ok,,0.0,0.0,0.0,0,2621422855.3062267,773417.23586997,16,
11877,5,0xcb39c18f0e4d705d1db141171a65cb5a86c9fdb9,smart_money,ok,,1.989068,0.777047,0.218648,6,0.0,0.00575077,1,0.3906588412261421
11878,5,0x360537542135943e8fc1562199aea6d0017f104b,money_printer,ok,,0.0,0.0,0.0,0,141031.56689087106,0.0,4,
11879,5,0x703c24657ef75734722e6a36e802f22f788afdfc,money_printer,ok,,0.007583,0.0,0.007583,0,0.0,0.0,0,0.0
11880,5,0x093f2e026bf3d52f5ba02306976255782ffbf712,smart_money,ok,,15175.852498,20886.67008,10776.586838,1,0.0,6.0,1,1.3763095076703347
11881,5,0x68af3f19b7cf1934909bd43776050fe83b0ac654,smart_money,ok,,113788.354861,878150.0,0.0,2,0.0,283388.71167883,1,7.717397804658643
11882,5,0xa243ecc646b1ce99c8c2810b6581cce76ec6f989,smart_money,ok,,82671.499321,0.0,818.529696,0,0.0,441129.92236896,1,0.0
11883,5,0xcb3ee3f1b22cdff8b6ca4839cd0784d34b85dea9,smart_money,ok,,57682.602059,906165.0,295.833333,1,100044.18768351484,309207.8191504,4,15.709502825013674
11884,5,0x3662dd1d493d1d3cf6a65cb8e4ce2bfb01f63b3c,money_printer,ok,,0.0,0.0,0.0,0,0.0008654589052362,0.04733035,3,
11885,5,0x7044be555aea5bddb3b9808658500d4e0d0a6b6e,money_printer,ok,,90098.016273,314723.926475,22368.364211,27,66039408.47221899,288758.36075092,12,3.4931282562467967
11886,5,0x0980b34ade9476dba81bcdb0f865a333793ad1c2,smart_money,ok,,73092.068074,637155.81961,3387.721113,9,233553513.5210958,228810.48884292,3,8.717167763880065
11887,5,0x68c151a40b08c6d059d8eddfc0c57e18325c9e38,smart_money,ok,,19097.881181,62749.0,6548.081181,1,66789422.926189095,502774.7143247,4,3.285652445174253
11888,5,0xa24c5ca26c41cc52aeac1d6886d37f6dd5d6949f,smart_money,ok,,127310.830576,471563.654985,591.777672,68,0.0,312518.82449015,1,3.7040340782592995
11889,5,0xcb5c2f378860437fad512c3aec09efce1c470283,smart_money,ok,,5834.232728,44448.2181,1389.410918,1,3297502.456653095,88625.97429211,2,7.618519893229737
11890,5,0x36715f6408819492c27c1a1538156af9a2bfe963,money_printer,ok,,6393731.333076,0.0,6393718.482186,0,6390422.333318245,0.02819819,7,0.0
11891,5,0x71dfc07de32c2ebf1c4801f4b1c9e40b76d4a23d,money_printer,ok,,567540.293784,3013032.274622,14760.036537,6,858178171.3315681,6705776.068297,7,5.308931026787552
11892,5,0x09969138013fdfae9438fbd705515f047f8a0ba6,smart_money,ok,,332689.682666,1462951.45455,0.0,1,0.0,957734.422578,1,4.397345426604988
11893,5,0x68cd0d2bf68e54ea2d3feb090ff6683a99a0eec2,smart_money,ok,,0.0,0.0,0.0,0,1347.0199959049025,133182.56337712,3,
11894,5,0xa2a7c751da5c4add00d1c8cb9a0110fb2c233f51,smart_money,ok,,782633.951589,6306607.104141,1632.914901,45,0.0,2865414.594115,1,8.058182361417554
11895,5,0xcba2680d2fc87cd6ee404fafbd7a5efbd26b099c,smart_money,ok,,41148.498913,313740.0,9774.498913,1,231.37380870764565,281087.85917475,4,7.624579469188861
11896,5,0x369daedbefcb30b82154338c8fd613a70c60d251,money_printer,ok,,43579.454429,135034.913085,115.641218,103,6796337.783319467,1731667.3260139902,8,3.0985911791300644
11897,5,0x720a68bf0813853cd3ed74d2fd0f54edfc7a43e1,money_printer,ok,,0.0,0.0,0.0,0,333347.75455224304,-31.17967174,12,
11898,5,0x0a26016918a1ad8e57b899ea9484ce0ac87d5255,smart_money,ok,,32911.323809,313710.0,1540.323809,1,0.0,204907.267049,1,9.5319775594749
11899,5,0x68d017f8c75d22af6a48aa6f2f697c658ec15599,smart_money,ok,,132232.434662,85006.85502,120208.487679,5,0.0,0.0,0,0.6428593350586522
11900,5,0xa2d1dd0f09239349354b662f75fbd81f3dbc824e,smart_money,ok,,1137.404163,2830.42812,221.096603,3,1802771.1467374123,141858.21073807,4,2.4884981188520587
11901,5,0xcbd72d8d71d94591a73321bc4fc7ab6bdcb73e24,smart_money,ok,,0.0,0.0,0.0,0,0.0,417640.29297835,1,
11902,5,0x36ac01de9bc76c0d744b38c3e13a0538d55c7568,money_printer,ok,,41386.486864,125445.69801,1064.680394,2,6799330.379674583,384516.02573316,3,3.0310786808802277
11903,5,0x72655b3926db3afbe914a53b0604905af7ce11a5,money_printer,ok,,0.0,0.0,0.0,0,670371911.0609461,42.98979,4,
11904,5,0x0a8817c801b0801c2f2acfc8778a7cd807161e07,smart_money,ok,,10472.579861,16417.07168,8830.872693,1,0.0,0.0,0,1.5676243960800291
11905,5,0x68d39be8c66851afbb61abb3b2e0a8ef59b58e80,smart_money,ok,,0.0,0.0,0.0,0,49672.7403974988,666850.77826226,12,
11906,5,0xa3099587930a877e75ff4084c7b22505b72c2eca,smart_money,ok,,65800.112388,264526.099617,32057.307129,15,0.0,191647.693155,1,4.020146623111875
11907,5,0xcbe114cc845cf58d3eada944335612e8df99fe7f,smart_money,ok,,154763.842562,517674.0,0.0,1,0.0,246874.036251,1,3.344928579119599
11908,5,0x36fbd89b5aa130b53708a98e729ad726daaf1f86,money_printer,ok,,343141.23199,2071017.4,13678.45199,6,198790388.06297624,505725.8477866501,4,6.035466469562465
11909,5,0x726a3d2e230bbc90a4dd84f3f857d5b2d2e7a0e1,money_printer,ok,,0.0,0.0,0.0,0,972.025892246013,0.0066,3,
11910,5,0x0a8f51187b63a59f0f578c946675fe3be473d537,smart_money,ok,,0.0,0.0,0.0,0,0.0,5e-08,1,
11911,5,0x68f1c1e8e1371d25dff689a3915196db6c5fba1a,smart_money,ok,,205099.113582,2054953.54944,0.0,1,3017.76615356584,-52477.21297812,2,10.019319506314764
11912,5,0xa30ecf14316316f355b33eb6f5fb4f6e8ed8be51,smart_money,ok,,18318.3589,42529.5993,9812.43904,1,8.537115e-07,832742.8024576,2,2.3216926544658976
11913,5,0xcbe884e98d877b6b3273fa1648e33a39f5d9d13a,smart_money,ok,,0.0,0.0,0.0,0,0.0,3.2e-07,1,
11914,5,0x37cdea0c9af695a5629a75e28a20724a98147918,money_printer,ok,,0.0,0.0,0.0,0,6804592.78612672,21851.536732,2,
11915,5,0x727956612a8700627451204a3ae26268bd1a1525,money_printer,ok,,100819.647945,11368.538776,94125.026011,19,57193.95313332301,0.62223026,4,0.11276114336564498
11916,5,0x0aa76cbe5405f234d9dc425eb20939d31fdf01e5,smart_money,ok,,168258.591177,552456.720241,1.40013,4,6678543.433187593,230227.110862,4,3.2833789726661973
11917,5,0x68f80ecef342044f84891641e81b50b5f580b6ad,smart_money,ok,,353499.94647,0.0,3499.99947,0,392067842.40081567,460844.32584409,9,0.0
11918,5,0xa32533a01bfca623badfaba89fa28c079b8671f7,smart_money,ok,,21433.765614,74753.117922,0.0,6,7424175.613684208,187449.27640972,40,3.487633450333764
11919,5,0xcbec2fd28c44cc34f69ce9e98029595157f47096,smart_money,ok,,130274.064245,562710.248692,54.958499,121,0.0,497460.136071,1,4.319434201682221
11920,5,0x39475d17bcd20adc540e647dae6781b153fbf3b1,money_printer,ok,,3221931.683005,3887856.071647,2567861.031169,35,0.0,0.0,0,1.2066848258001897
11921,5,0x72988778525f0ce15c5ac1804ac460606a987d6c,money_printer,ok,,157440.66713,1395838.86756,17856.780374,2,5419.795326175807,1943632.0790539999,3,8.865808898074885
11922,5,0x0ad500d23a43ae9b26a570cfb02b68c48a866565,smart_money,ok,,0.0,0.0,0.0,0,0.015890100829099998,0.0,1,
