id,run_id,address,groups,coin,side,szi,abs_szi,mark_px,position_value,entry_px,unrealized_pnl,roe,leverage,liquidation_px,margin_mode,leverage_style,leverage_note,margin_used,liq_distance_pct,account_leverage,leverage_weight,leverage_risk_score
81135,8,0x8f61bda42be4f511531164930d4545a10dd53acb,smart_money,HYPE,short,-5641.65,5641.65,61.7945,350453.65635,60.1038,-11368.95452,-0.0670567233,2.0,117.3466357942,isolated,低杠杆长期型,杠杆2.0x，偏长期；强平距离89.9%较安全；isolated 风险隔离,344676.42387,89.89818801705654,1.2012058630115086,1.2744,89.0
81133,8,0x8f61bda42be4f511531164930d4545a10dd53acb,smart_money,SOL,short,-1826.61,1826.61,70.3645,128850.89601,64.5993,-10853.13093,-0.1839548558,2.0,110.5089209121,isolated,低杠杆长期型,杠杆2.0x，偏长期；强平距离57.1%较安全；isolated 风险隔离,78052.221518,57.05209432611613,1.2012058630115086,1.2744,89.0
81134,8,0x8f61bda42be4f511531164930d4545a10dd53acb,smart_money,TRX,short,-63363.0,63363.0,0.32046,20314.81143,0.31564,-314.91411,-0.047237359,3.0,0.5489786448,isolated,低杠杆长期型,杠杆3.0x，偏长期；强平距离71.3%较安全；isolated 风险隔离,16209.369131,71.3095689945703,1.2012058630115086,1.2744,89.0
81193,8,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,smart_money,BTC,long,0.34692,0.34692,59901.5,20825.95452,60015.0,5.55072,0.0053320003,20.0,,cross,极高杠杆短线型,杠杆20.0x，强降权；强平距离未知；cross 共享保证金,1041.297726,,1.1276875939125133,0.25,15.0
81194,8,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,smart_money,ETH,short,-87.293,87.293,1565.25,137207.1374,1581.41,839.548005,0.1216324756,20.0,4413.5087639599,cross,极高杠杆短线型,杠杆20.0x，强降权；强平距离182.0%较安全；cross 共享保证金,6860.35687,181.96829669125697,1.1276875939125133,0.27,29.0
81195,8,0x8f63c88fccae90c1f9eb8b447f830bce7b71dd74,smart_money,SOL,long,1906.36,1906.36,70.3645,134476.54076,70.9117,-706.694233,-0.1045535318,20.0,,cross,极高杠杆短线型,杠杆20.0x，强降权；强平距离未知；cross 共享保证金,6723.827038,,1.1276875939125133,0.25,15.0
81233,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,ACE,short,-264769.51,264769.51,0.073,19407.605083,0.0911,4718.655194,0.5867451242,3.0,3.1945961815,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离4276.2%较安全；cross 共享保证金,6469.201694,4276.159152739727,4.352522943046008,1.2744,86.0
81243,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,ALGO,short,-445444.0,445444.0,0.084915,37927.32938,0.087383,997.200985,0.1280941575,5.0,2.0528679175,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离2317.6%较安全；cross 共享保证金,7585.465876,2317.5562827533413,4.352522943046008,1.08,72.0
81252,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,AVNT,short,-29755.0,29755.0,0.093726,2787.597175,0.089928,-111.764931,-0.2088414385,5.0,29.5512674987,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离31429.4%较安全；cross 共享保证金,557.519435,31429.423531037275,4.352522943046008,1.08,72.0
81248,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,BABY,short,-664.0,664.0,0.012903,8.62204,0.012854,-0.086984,-0.0305741403,3.0,1244.6275340202,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离9645932.2%较安全；cross 共享保证金,2.874013,9645932.194219949,4.352522943046008,1.2744,86.0
81222,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,BLUR,long,539112.0,539112.0,0.014442,7804.185312,0.0149,-228.583488,-0.0853691275,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,2601.395104,,4.352522943046008,1.18,72.0
81217,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,BNB,long,56.013,56.013,555.31,31179.63645,597.141,-2268.044467,-0.6780872111,10.0,,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离未知；cross 共享保证金,3117.963645,,4.352522943046008,0.42,28.0
81238,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,BOME,long,309333.0,309333.0,0.000396,123.114534,0.000398,0.0,0.0,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,41.038178,,4.352522943046008,1.18,72.0
81224,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,BSV,short,-10.23,10.23,12.4315,127.51695,12.6659,2.05521,0.0475845274,3.0,80796.8306451613,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离649836.3%较安全；cross 共享保证金,42.50565,649836.2960637196,4.352522943046008,1.2744,86.0
81256,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,CC,short,-62736.0,62736.0,0.152795,9594.21648,0.151682,-78.252167,-0.0246697542,3.0,13.3259735563,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离8621.5%较安全；cross 共享保证金,3198.07216,8621.472270885828,4.352522943046008,1.2744,86.0
81218,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,CFX,short,-1408920.0,1408920.0,0.041931,59177.45784,0.051815,13825.953076,0.9469388418,5.0,0.664117072,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1483.8%较安全；cross 共享保证金,11835.491568,1483.8331353890915,4.352522943046008,1.08,72.0
81258,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,CHIP,short,-581125.0,581125.0,0.029686,17324.4985,0.030594,454.753004,0.0767332085,3.0,1.4519226656,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离4790.9%较安全；cross 共享保证金,5774.832833,4790.933994475509,4.352522943046008,1.2744,86.0
81216,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,DYDX,short,-506688.7,506688.7,0.15069,76748.137389,0.14874,-1382.897917,-0.0917464024,5.0,1.8813494452,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1148.5%较安全；cross 共享保证金,15349.627477,1148.489909881213,4.352522943046008,1.08,72.0
81234,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,ENS,short,-1225.55,1225.55,4.1528,5102.20976,4.2371,90.644586,0.0872781903,5.0,719.3607580352,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离17222.3%较安全；cross 共享保证金,1020.441952,17222.306829974958,4.352522943046008,1.08,72.0
81229,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,GMT,long,745798.0,745798.0,0.007423,5559.178292,0.00766,-153.930567,-0.0808301946,3.0,,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金,1853.05943,,4.352522943046008,1.18,72.0
81242,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,GRASS,short,-695.0,695.0,0.49616,346.56175,0.52435,17.8615,0.1470391914,3.0,1189.598017697,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离239661.0%较安全；cross 共享保证金,115.520583,239660.9677718881,4.352522943046008,1.2744,86.0
81244,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,GRIFFAIN,short,-679415.0,679415.0,0.009278,6345.7361,0.009379,26.757384,0.0125966629,3.0,1.2257159419,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离13111.0%较安全；cross 共享保证金,2115.245366,13110.993122440183,4.352522943046008,1.2744,86.0
81253,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,HEMI,short,-1014734.0,1014734.0,0.004488,4561.22933,0.004907,418.640709,0.2521997797,3.0,0.8189193324,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离18146.9%较安全；cross 共享保证金,1520.409776,18146.865695187164,4.352522943046008,1.2744,86.0
81228,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,IMX,short,-152007.5,152007.5,0.1219,18561.635825,0.14212,3042.735178,0.7041943451,5.0,5.888341056,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离4730.5%较安全；cross 共享保证金,3712.327165,4730.468462674323,4.352522943046008,1.08,72.0
81246,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,IP,short,-73703.1,73703.1,0.3095,22951.14534,0.34632,2573.863408,0.3025107768,3.0,11.5242806054,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离3623.5%较安全；cross 共享保证金,7650.38178,3623.515542940226,4.352522943046008,1.2744,86.0
81232,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,JTO,short,-24968.0,24968.0,0.824415,20728.4336,0.818739,-286.137985,-0.0699867545,5.0,35.9355495374,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离4258.9%较安全；cross 共享保证金,4145.68672,4258.915053389373,4.352522943046008,1.08,72.0
81231,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,JUP,short,-47587.0,47587.0,0.219145,10462.00195,0.231021,531.600604,0.4835545049,10.0,19.5160644318,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离8805.5%较安全；cross 共享保证金,1046.200195,8805.548578247279,4.352522943046008,0.4536,42.0
81247,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,KAITO,short,-3458.0,3458.0,0.55839,1941.04456,0.57332,41.496,0.1046535966,5.0,254.0345320445,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离45394.1%较安全；cross 共享保证金,388.208912,45394.10484509035,4.352522943046008,1.08,72.0
81251,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,LINEA,short,-14225174.0,14225174.0,0.002271,32419.171546,0.002631,5009.886793,0.4015505879,3.0,0.0603748841,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离2558.5%较安全；cross 共享保证金,10806.390515,2558.5153720827825,4.352522943046008,1.2744,86.0
81257,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,LIT,short,-457.0,457.0,1.7308,794.0375,1.81,33.1325,0.1201657459,3.0,1919.7032926696,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离110814.2%较安全；cross 共享保证金,264.679166,110814.2184348047,4.352522943046008,1.2744,86.0
81235,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,MANTA,short,-134326.6,134326.6,0.08346,11157.167396,0.08158,-198.419884,-0.0543182194,3.0,6.2354085337,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离7371.1%较安全；cross 共享保证金,3719.055798,7371.134116582794,4.352522943046008,1.2744,86.0
81255,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,MET,short,-189822.0,189822.0,0.172095,32636.09646,0.155263,-3163.707385,-0.3220343668,3.0,4.5256090285,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离2529.7%较安全；cross 共享保证金,10878.69882,2529.715580638601,4.352522943046008,1.2744,86.0
81254,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,MON,short,-579033.0,579033.0,0.018733,10875.397806,0.019871,631.04581,0.2742140974,5.0,1.5325305553,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离8080.9%较安全；cross 共享保证金,2175.079561,8080.913656648696,4.352522943046008,1.08,72.0
81226,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,NEAR,short,-14600.6,14600.6,1.86965,27298.74182,1.8862,240.95448,0.0874935139,10.0,64.760879552,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离3363.8%较安全；cross 共享保证金,2729.874182,3363.7969433851263,4.352522943046008,0.4536,42.0
81227,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,NEO,short,-1467.57,1467.57,1.8916,2785.44786,2.1654,392.447362,0.6174642878,5.0,599.1508514824,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离31574.3%较安全；cross 共享保证金,557.089572,31574.289040093037,4.352522943046008,1.08,72.0
81249,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,NXPC,short,-15268.0,15268.0,0.26685,4070.90684,0.281233,222.96359,0.1557780517,3.0,54.3944830619,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离20283.9%较安全；cross 共享保证金,1356.968946,20283.91720513397,4.352522943046008,1.2744,86.0
81236,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,ONDO,short,-43003.0,43003.0,0.310215,13364.47234,0.31694,264.89848,0.1943585537,10.0,21.6639171338,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离6883.5%较安全；cross 共享保证金,1336.447234,6883.516958818884,4.352522943046008,0.4536,42.0
81241,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,POL,short,-548756.0,548756.0,0.070346,38750.40494,0.079132,4673.800194,0.5381561021,5.0,1.6678829429,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离2271.0%较安全；cross 共享保证金,7750.080988,2270.970549711426,4.352522943046008,1.08,72.0
81225,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,POLYX,short,-1971.0,1971.0,0.034953,69.180129,0.034206,-1.759083,-0.0782730218,3.0,419.3268598065,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离1199587.8%较安全；cross 共享保证金,23.060043,1199587.7515706809,4.352522943046008,1.2744,86.0
81250,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,PROVE,short,-696.0,696.0,0.191865,133.8408,0.1941,1.2528,0.027820711,3.0,1187.5831915948,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离618868.1%较安全；cross 共享保证金,44.6136,618868.1242513225,4.352522943046008,1.2744,86.0
81220,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,RUNE,short,-16790.2,16790.2,0.39195,6581.7584,0.40988,300.2168,0.2181181937,5.0,52.5956882973,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离13319.0%较安全；cross 共享保证金,1316.35168,13318.979027248371,4.352522943046008,1.08,72.0
81245,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,S,short,-1120074.0,1120074.0,0.021963,24668.509776,0.021945,-87.790331,-0.0178575593,5.0,0.8045708382,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离3563.3%较安全；cross 共享保证金,4933.701955,3563.3011801666444,4.352522943046008,1.08,72.0
81239,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,SAGA,short,-2643418.4,2643418.4,0.01284,34100.09736,0.01539,6604.01453,0.4867332235,3.0,0.3255346024,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离2435.3%较安全；cross 共享保证金,11366.69912,2435.3162180685354,4.352522943046008,1.2744,86.0
81237,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,STRK,short,-256065.1,256065.1,0.0284,7305.537303,0.03056,521.150361,0.3329316202,5.0,3.4515281643,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离12053.3%较安全；cross 共享保证金,1461.10746,12053.26818415493,4.352522943046008,1.08,72.0
81230,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,SUPER,short,-74466.0,74466.0,0.085028,6344.5032,0.094072,660.682253,0.282939941,3.0,11.1832052715,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离13052.4%较安全；cross 共享保证金,2114.8344,13052.379535564756,4.352522943046008,1.2744,86.0
81223,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,TIA,short,-134.4,134.4,0.36837,49.787136,0.37309,0.35616,0.0355142191,5.0,6522.0249582251,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1770409.3%较安全；cross 共享保证金,9.957427,1770409.2592298777,4.352522943046008,1.08,72.0
81219,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,YGG,short,-43886.0,43886.0,0.022312,983.70469,0.022068,-15.202094,-0.0470894783,3.0,18.8535698227,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离84399.7%较安全；cross 共享保证金,327.901563,84399.68547283973,4.352522943046008,1.2744,86.0
81240,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,ZK,short,-3466644.0,3466644.0,0.01006,34954.171452,0.011543,5062.700184,0.6325707104,5.0,0.2629241822,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离2513.6%较安全；cross 共享保证金,6990.83429,2513.560459244533,4.352522943046008,1.08,72.0
81221,8,0x8fb5c6f3c336033deeedbb54ad95e96453c9eaa4,smart_money,ZRO,short,-56784.2,56784.2,0.77122,43934.503382,0.93713,9279.781347,0.8719257803,5.0,16.2095243154,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离2001.8%较安全；cross 共享保证金,8786.900676,2001.8028987059463,4.352522943046008,1.08,72.0
81261,8,0x8fbb1aad00013c4e32bb033337b7cb792ab2fc4e,smart_money,ETH,long,250.0,250.0,1565.25,393000.0,1665.0,-23250.0,-0.5585585586,10.0,467.2921730327,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离70.1%较安全；cross 共享保证金,39300.0,70.14584424004472,11.040818473802844,0.4536,42.0
81262,8,0x8fbb1aad00013c4e32bb033337b7cb792ab2fc4e,smart_money,HYPE,short,-8000.0,8000.0,61.7945,496848.0,72.25,81152.0,1.4040138408,10.0,94.3266449532,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离52.6%较安全；cross 共享保证金,49684.8,52.64569654775102,11.040818473802844,0.4536,42.0
81301,8,0x8fc7c0442e582bca195978c5a4fdec2e7c5bb0f7,smart_money,ASTER,short,-97487.0,97487.0,0.620165,60756.82301,0.63895,1532.50221,0.0738089009,3.0,3.425612446,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离452.4%较安全；cross 共享保证金,20252.274336,452.37113445615284,0.5409859741396544,1.2744,86.0
81300,8,0x8fc7c0442e582bca195978c5a4fdec2e7c5bb0f7,smart_money,BTC,long,1.76232,1.76232,59901.5,105820.26672,72409.1,-21787.818866,-6.8296044928,40.0,,cross,极高杠杆短线型,杠杆40.0x，强降权；强平距离未知；cross 共享保证金,2645.506668,,0.5409859741396544,0.25,15.0
87780,8,0x8feb3a7d8bf1e424679fc75753b363eba5ee8185,money_printer,FARTCOIN,short,-150000.0,150000.0,0.12762,19419.0,0.14592,2469.515977,0.3384673469,3.0,0.3300025628,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离158.6%较安全；cross 共享保证金,6473.0,158.58216799874626,3.7756874571266814,1.2744,86.0
87781,8,0x8feb3a7d8bf1e424679fc75753b363eba5ee8185,money_printer,IP,short,-20000.0,20000.0,0.3095,6285.0,0.35006,716.222221,0.306898795,3.0,1.6679122992,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离438.9%较安全；cross 共享保证金,2095.0,438.9054278513731,3.7756874571266814,1.2744,86.0
87782,8,0x8feb3a7d8bf1e424679fc75753b363eba5ee8185,money_printer,LIT,short,-50000.0,50000.0,1.7308,87305.0,1.805117,2950.8571,0.1634717787,5.0,2.3203809754,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离34.1%正常；cross 共享保证金,17461.0,34.06407299514676,3.7756874571266814,1.0,62.0
87779,8,0x8feb3a7d8bf1e424679fc75753b363eba5ee8185,money_printer,PURR,short,-20000.0,20000.0,0.085951,1730.68,0.090402,77.378663,0.1283896335,3.0,1.4401962991,cross,低杠杆长期型,杠杆3.0x，偏长期；强平距离1575.6%较安全；cross 共享保证金,576.893333,1575.6015626345243,3.7756874571266814,1.2744,86.0
87778,8,0x8feb3a7d8bf1e424679fc75753b363eba5ee8185,money_printer,ZRO,short,-9000.0,9000.0,0.77122,6985.26,1.44304,6002.120591,2.3107510206,5.0,3.9665898633,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离414.3%较安全；cross 共享保证金,1397.052,414.3266335546277,3.7756874571266814,1.08,72.0
87808,8,0x90326fa293578c6c9ef945aaab0b57f886aca6ec,money_printer,HYPE,long,40866.2,40866.2,61.7945,2551930.7252,65.3431,-118394.783071,-0.4433721009,10.0,24.6891641608,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离60.0%较安全；cross 共享保证金,255193.07252,60.046340433533715,7.05650567643042,0.4536,42.0
87891,8,0x90882e7c28ddf0ac1177033a310aeed8eff25e90,money_printer,ETH,short,-2257.4708,2257.4708,1565.25,3559128.46328,2109.16,1202255.79465,6.3125329186,25.0,1784.6819482132,cross,极高杠杆短线型,杠杆25.0x，强降权；强平距离14.0%偏近；cross 共享保证金,142365.138531,14.018971296163555,9.87735589533218,0.1375,3.0
81351,8,0x909eb3d5ff0ac0df12c81f8495860cfccf1e7ea9,smart_money,BTC,short,-5.0,5.0,59901.5,300225.0,79299.4,96272.0,9.7122550738,40.0,112842.997830321,cross,极高杠杆短线型,杠杆40.0x，强降权；强平距离88.4%较安全；cross 共享保证金,7505.625,88.38092173037569,6.581009278133929,0.27,29.0
81352,8,0x909eb3d5ff0ac0df12c81f8495860cfccf1e7ea9,smart_money,SOL,short,-280.39,280.39,70.3645,19780.67333,71.3257,218.34931,0.2183599808,20.0,1000.5751716172,cross,极高杠杆短线型,杠杆20.0x，强降权；强平距离1322.0%较安全；cross 共享保证金,989.033666,1321.9886045053966,6.581009278133929,0.27,29.0
81354,8,0x909eb3d5ff0ac0df12c81f8495860cfccf1e7ea9,smart_money,TRX,short,-764877.0,764877.0,0.32046,245250.16128,0.31403,-5055.78611,-0.2104872817,10.0,0.6534540018,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离103.9%较安全；cross 共享保证金,24525.016128,103.91125313611683,6.581009278133929,0.4536,42.0
81355,8,0x909eb3d5ff0ac0df12c81f8495860cfccf1e7ea9,smart_money,XMR,short,-211.732,211.732,312.065,66191.65784,397.767,18028.416284,1.0703158642,5.0,1460.2537325916,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离367.9%较安全；cross 共享保证金,13238.331568,367.9325565480268,6.581009278133929,1.08,72.0
81353,8,0x909eb3d5ff0ac0df12c81f8495860cfccf1e7ea9,smart_money,XRP,short,-18948.0,18948.0,1.04665,19876.452,1.052784,71.7126,0.0179747364,5.0,14.8114339793,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离1315.1%较安全；cross 共享保证金,3975.2904,1315.1276911383939,6.581009278133929,1.08,72.0
87932,8,0x90dbb196cacf24bd212b377a0dd62eaad5e8151b,money_printer,HYPE,long,135000.0,135000.0,61.7945,8426295.0,48.6472,1858909.672362,2.8305171383,10.0,11.5282580684,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离81.3%较安全；cross 共享保证金,842629.5,81.34420042495691,11.16080039228881,0.4536,42.0
81369,8,0x912f6ba145f003477d44922dfd1a0a1bfe015b27,smart_money,PAXG,short,-0.414,0.414,4072.15,1686.1392,4534.4,191.1024,1.0179957657,10.0,78136.4810720037,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离1818.8%较安全；cross 共享保证金,168.61392,1818.8016421792838,0.052235136779466354,0.4536,42.0
81552,8,0x913b6bfaffcc18db65dc9a6bdde6cd5365e0ef92,smart_money,AAVE,short,-3000.0,3000.0,93.014,280542.0,96.2584,8233.39012,0.2851139814,10.0,184.0109325321,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离97.8%较安全；cross 共享保证金,28054.2,97.83143669995914,4.190409121311616,0.4536,42.0
81563,8,0x913df0b299f74ced052c5332a19a1fe72a343ad6,smart_money,HYPE,short,-1400.0,1400.0,61.7945,86916.2,30.3077,-44485.331929,-5.2420954309,5.0,114.1128013973,cross,中杠杆趋势型,杠杆5.0x，趋势参考；强平距离84.7%较安全；cross 共享保证金,17383.24,84.66498053597003,3.8865185432790907,1.08,72.0
81568,8,0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,CC,short,-71500.0,71500.0,0.152795,10938.07,0.14,-928.07,-0.0927142857,1.0,0.2975564902,isolated,低杠杆长期型,杠杆1.0x，偏长期；强平距离94.7%较安全；isolated 风险隔离,13883.100556,94.7422953630682,0.9232169344525715,1.2744,89.0
81565,8,0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,KAS,long,2500000.0,2500000.0,0.027575,69437.5,0.031517,-9355.69958,-0.118737399,1.0,,isolated,低杠杆长期型,杠杆1.0x，偏长期；强平距离未知；isolated 风险隔离,69929.65048,,0.9232169344525715,1.18,75.0
81566,8,0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,NEAR,short,-12000.0,12000.0,1.86965,22447.2,1.88541,177.835561,0.0078601229,1.0,3.9715739706,isolated,低杠杆长期型,杠杆1.0x，偏长期；强平距离112.4%较安全；isolated 风险隔离,27594.63203,112.42339318054182,0.9232169344525715,1.2744,89.0
81564,8,0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,SOL,short,-240.0,240.0,70.3645,16937.04,68.5159,-493.200014,-0.0299929952,1.0,136.2278536301,isolated,低杠杆长期型,杠杆1.0x，偏长期；强平距离93.6%较安全；isolated 风险隔离,16575.011993,93.60310046983915,0.9232169344525715,1.2744,89.0
81567,8,0x9149f8a6afa68db53e9e96697202b8508bab29d0,smart_money,WLFI,short,-450000.0,450000.0,0.056997,25787.25,0.056,-587.25,-0.0233035714,1.0,0.1120341901,isolated,低杠杆长期型,杠杆1.0x，偏长期；强平距离96.6%较安全；isolated 风险隔离,29669.674101,96.56155604680949,0.9232169344525715,1.2744,89.0
87944,8,0x91a9cadcd7e36cbe8ff604cb634307d7b7643f70,money_printer,ETH,short,-600.0,600.0,1565.25,945720.0,1674.31,58870.0,0.2344040852,4.0,4522.8127594134,cross,中杠杆趋势型,杠杆4.0x，趋势参考；强平距离189.0%较安全；cross 共享保证金,236430.0,188.95146202928606,3.5239869403353,1.08,72.0
87945,8,0x91a9cadcd7e36cbe8ff604cb634307d7b7643f70,money_printer,HYPE,short,-35400.0,35400.0,61.7945,2209561.8,67.8331,191731.21536,0.3193799576,4.0,110.9326580242,cross,中杠杆趋势型,杠杆4.0x，趋势参考；强平距离79.5%较安全；cross 共享保证金,552390.45,79.51865946678102,3.5239869403353,1.08,72.0
81629,8,0x91fc8c24de2ce3150ad489fb8b7e9b9aa3edaaf2,smart_money,BTC,short,-1.00563,1.00563,59901.5,60388.0815,60062.3,12.384671,0.0041008528,20.0,152161.7581431356,cross,极高杠杆短线型,杠杆20.0x，强降权；强平距离154.0%较安全；cross 共享保证金,3019.404075,154.01994631709658,1.2905871315261024,0.27,29.0
81632,8,0x91fc8c24de2ce3150ad489fb8b7e9b9aa3edaaf2,smart_money,DOGE,short,-27640.0,27640.0,0.074254,2057.68744,0.074418,-0.75784,-0.0036843264,10.0,3.3060712045,cross,高杠杆短线型,杠杆10.0x，偏短线；强平距离4352.4%较安全；cross 共享保证金,205.768744,4352.381291916934,1.2905871315261024,0.4536,42.0
81630,8,0x91fc8c24de2ce3150ad489fb8b7e9b9aa3edaaf2,smart_money,ETH,long,29.5913,29.5913,1565.25,46523.44186,1573.2,-29.886691,-0.0128397655,20.0,,cross,极高杠杆短线型,杠杆20.0x，强降权；强平距离未知；cross 共享保证金,2326.172093,,1.2905871315261024,0.25,15.0
