id,run_id,address,groups,status,error,perp_account_value,perp_total_ntl_pos,perp_withdrawable,perp_account_leverage,perp_position_count,spot_total_value,spot_usdc_value,spot_token_count,perp_ok,spot_ok
844588,349,0x484bc1608211d0604bf70bae72792a56884562f8,smart_money,ok,,415.349983,1821.57174,51.035635,4.385630948731735,1,6958622120.91952,81800.099194,2,1,1
844589,349,0xc6758a779bccee1ef0190dbe8292fdf44076795d,money_printer,ok,,894061.992825,4683973.83994,0.0,5.2389810522421145,2,0.008808337270820001,1892673.0237923,3,1,1
844590,349,0x0c51fe7923bee4c22a84c5b4109e0c5336d8fde2,smart_money,ok,,22395.053707,9141.28776,312.55555,0.40818333724927464,1,181344.38608919352,72324.89414902,20,1,1
844591,349,0x6b44fb3b080c233c6cb0b2d70f4b5694fd528572,smart_money,ok,,159551.635789,538640.906482,0.0,3.3759660552420088,7,27776.1673726688,413149.268704,3,1,1
844592,349,0x9da9ccc7563bc4c420a7a30819d3875d9499f376,smart_money,ok,,600276.680703,162080.59945,584068.620758,0.27000982157125125,1,0.0,0.0,0,1,1
844593,349,0xfe8c8076596dd917a20a31007ced69ce339129a1,smart_money,ok,,14378.01834,70415.8521,294.84792,4.897465731011162,1,198.081502381782,-2020.85135057,3,1,1
844594,349,0x487033d8ed8c955098148e87fa66f54b046d5c41,smart_money,ok,,2666.988664,25443.72842,122.615822,9.540246182313732,2,147.85450048558,362727.32849235,2,1,1
844595,349,0xc6ac58a7a63339898aeda32499a8238a46d88e84,money_printer,ok,,525972.799787,234899.91192,154116.739754,0.44660087368610313,1,0.0,0.735081,1,1,1
844596,349,0x0c6486974e303247c2e3f67ee110ac3576359107,smart_money,ok,,56673.794952,239404.8,8792.834952,4.2242592048541034,1,70132757.51220438,226634.86179541,3,1,1
844597,349,0x6ba2ad09aa6629a423b59b71f3564d84ce66c001,smart_money,ok,,0.002048,0.0,0.002048,0.0,0,0.0,0.0,0,1,1
844598,349,0x9db81630393e5cdb66b4e959c556b089c2005c80,smart_money,ok,,285473.024532,2278296.0,57643.424532,7.980775079309167,1,0.0,497050.201724,1,1,1
844599,349,0xfeaf607f1790b82a8b8e7b1c1279c32f0b014fbd,smart_money,ok,,5487.419926,20333.692673,1420.681392,3.7055105946342337,2,132378.46699259314,46743.50659548,5,1,1
844600,349,0x48cd535b80439fefd6d00f74e5cf9b152adf2671,smart_money,ok,,33223.353115,1.631478,33223.055383,4.910636185194097e-05,5,0.0,0.0,0,1,1
844601,349,0x643b713c5c6b86f74c0bbd77d0fe257acc772801,money_printer,ok,,0.0,0.0,0.0,,0,985637839.2261177,73286.54734996,42,1,1
844602,349,0x0c7aafb0a737a800b2e908974be6a1c9f9892f50,smart_money,ok,,99655.852075,1177502.88713,0.0,11.815692331282492,2,0.0,542406.411815,1,1,1
844603,349,0x6ba889db7f923622d3548f621ecc2054b80c1817,smart_money,ok,,172649.020781,477593.029256,76661.614102,2.766265496876534,30,6989737576.921188,80284.52353559,9,1,1
844604,349,0x9db82c502472d76742fdd69609dfcc6e01327401,smart_money,ok,,10012.137544,20679.260235,0.0,2.0654191119650087,20,6471711.499232084,300977.03402351,39,1,1
844605,349,0xcf3f419d08a5bdc2c6e5fbd9ad70904c5420f95f,smart_money,ok,,5258612.910568,3038553.8823,3052905.435936,0.5778242160006785,1,0.0,0.87479,1,1,1
844606,349,0xfece6768ee2df24d3599c710efeea77130cea000,smart_money,ok,,1097736.320596,1693080.8651,0.0,1.5423383861260658,1,0.0,1097742.929676,1,1,1
844607,349,0x48ea62a2cc8391fbbe210e8ee89db573a8ec145f,smart_money,ok,,73010.651593,153565.421354,57654.109458,2.1033290075269413,2,0.0,0.0,0,1,1
844608,349,0x645b2eeaa0a46df3c4211bebda1b2c7703e287b8,money_printer,ok,,15729457.256955,44465235.95097,4983677.177268,2.82687668268459,9,703525941.1251099,4186.46444099,3,1,1
844609,349,0x0ca4109c94438dde8d7386da27180f414de80fa8,smart_money,ok,,60351.412935,554877.21604,0.0,9.194104811392183,2,20229.62537536778,174896.77689039,18,1,1
844610,349,0x6c073b46e9fd3daebcb4391f8ee86c194c79ecad,smart_money,ok,,0.0,0.0,0.0,,0,0.0014125444090799999,4.7842763,3,1,1
844611,349,0x9dead8fffcbf130e7658f672d2c081d91178d617,smart_money,ok,,0.0,0.0,0.0,,0,0.238686558454,2256421.23913953,5,1,1
844612,349,0xcf74dc50069e3ee0fddc10bd64e9a68d21126cfe,smart_money,ok,,34334.447294,207713.844943,13563.0628,6.049721527898262,6,347456025.55818796,87016.79452476,7,1,1
844613,349,0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,smart_money,ok,,46859.24812,221718.76375,24687.371745,4.731590297441589,1,0.0,0.0,0,1,1
844614,349,0x48ec0004494081e8332589faf0747d568da79faf,smart_money,ok,,78183.148296,1493074.96107,0.0,19.097145530866126,2,9356.241470819987,271485.68418236,5,1,1
844615,349,0x649156ebf0a350deb18a1e4835873defd4dc5349,money_printer,ok,,129119.037726,949125.0,34206.537726,7.350775042283946,1,0.0013049265,890578.69070193,2,1,1
844616,349,0x0cc705942b1565e2f76201d934b32472e75b3a76,smart_money,ok,,0.0,0.0,0.0,,0,0.0,3738.310687,1,1,1
844617,349,0x6cd520c1a07c9b53b33d62d04d3c2a3175161968,smart_money,ok,,41175.097823,107124.37547,0.0,2.601678711985024,2,221591361.52205795,81194.08382296,17,1,1
844618,349,0x9e02aca9865e1859bb7865f6f64801e804a173df,smart_money,ok,,416597.351478,778822.502061,258950.757667,1.8694850058405343,62,0.0,0.0,0,1,1
844619,349,0xcfb464585241eab3ecb392011648a8e829b951ed,smart_money,ok,,0.0,0.0,0.0,,0,247756623.14843315,2.3e-07,11,1,1
844620,349,0xff0b4cdec41787756fcda9d080de55ee31d74a05,smart_money,ok,,0.0,0.0,0.0,,0,7024084.763070581,5e-08,4,1,1
844621,349,0x491251909171d4b9b39c5bc5d70515292e21eaf0,smart_money,ok,,2084.844401,5369.04,295.164401,2.575271323569629,1,1.1266692500000002,19436.4757851,2,1,1
844622,349,0x649568dbdea4a6a1937901ca1e44dd293ead52b8,money_printer,ok,,0.003656,0.0,0.003656,0.0,0,4689500.76400589,4.62779,2,1,1
844623,349,0x0cd16f3f840852b17db7f47c270bbd1a9d082bf3,smart_money,ok,,11224.69358,18389.23788,6961.34898,1.638284176662576,2,11639255.343938924,15378.5083209,3,1,1
844624,349,0x6ce8a609b7e76d22b3cf477c16453ef9ec9a188a,smart_money,ok,,97604.640597,209027.324679,64192.620672,2.141571583077216,8,0.0,0.0,0,1,1
844625,349,0x9e1fdc4ed12d7cb16d30542254781eb7d0f3290c,smart_money,ok,,0.0,0.0,0.0,,0,0.0,836580.22136149,1,1,1
844626,349,0xcfda9610dd28e9ff74240a1d4136e87a77e6da82,smart_money,ok,,0.0,0.0,0.0,,0,7342013.708430564,219807.50781486,5,1,1
844627,349,0xff2fed9cb48196ec35fd97b290c583e7a63b17b7,smart_money,ok,,0.0,0.0,0.0,,0,0.0,432439.461817,1,1,1
844628,349,0x656c8da58d738295e03550796dd83900aa7c6525,money_printer,ok,,0.0,0.0,0.0,,0,700337470.3751992,0.0,15,1,1
844629,349,0x0ce048fe42c170e41740ee392e187f19515f339d,smart_money,ok,,34272.060128,127615.639748,107.43696,3.7236057380670573,5,1433376267.664388,223181.07276549,63,1,1
844630,349,0x4916efbf56bcaea1130b2a631f6f093095f614a2,smart_money,ok,,209175.11855,806593.400358,105182.73872,3.8560676142999126,2,1438173388.1898038,838222.3033929999,3,1,1
844631,349,0x6cf8226d1be88828e9392c050122c3c50b0d1685,smart_money,ok,,0.0,0.0,0.0,,0,0.0,0.0,0,1,1
844632,349,0x9e5bb5fcbbb88cdf81b19e55e7e07d716945743e,smart_money,ok,,0.0,0.0,0.0,,0,0.12349984756642,1.8e-07,2,1,1
844633,349,0xcfdf98f367c063907c9fa1f6982fc947bbf1a5dd,smart_money,ok,,0.0,0.0,0.0,,0,145320041.15178436,60940.31520528,11,1,1
844634,349,0xff7c935b9835d700188a05333d6f7e1e06146a79,smart_money,ok,,124013.400252,697997.90605,1267.784358,5.628407128839636,2,0.0,387940.4323930001,1,1,1
844635,349,0x6579896dfcca97db2cd59d26673918f18c7d89e0,money_printer,ok,,0.009927,0.0,0.009927,0.0,0,6540898.141146985,0.02725,2,1,1
844636,349,0x0ce5bb59a414fb2a7cc1e586aa2d7eee37af7acf,smart_money,ok,,0.0,0.0,0.0,,0,0.0,172482.74973467,1,1,1
844637,349,0x4926e8a30e82f0e34f723dc4c1394f9c668d21db,smart_money,ok,,255429.530946,2315795.7095,0.0,9.066280241455631,3,0.00027197178798649997,62680.96247583,2,1,1
844638,349,0x6d3b90747dbf5883bf88ff7eb5fcc86f408b5409,smart_money,ok,,81226.611522,557218.97,0.0,6.860054353604037,12,2.76415452295578,194073.04995283,4,1,1
844639,349,0x9e74a6a1df3c2545ec4e8e54a1502967c7ad15e1,smart_money,ok,,197795.111024,6.95805,197794.415219,3.517806867913801e-05,1,0.0,0.0,0,1,1
844640,349,0xcfea17596c15e0f4fe3ba9cab1fcbe804bbbdbbf,smart_money,ok,,666691.093817,1061160.599641,462998.688006,1.5916825790570375,107,0.0,0.0,0,1,1
844641,349,0xff8850989681b1163cbaf0b0f6b719c1c663dc25,smart_money,ok,,0.0,0.0,0.0,,0,71192587.6071723,0.412387,5,1,1
