run_id,coin,long_value,short_value,long_avg_leverage,short_avg_leverage,long_avg_liq_distance,short_avg_liq_distance,long_longterm_ratio,short_longterm_ratio,long_highrisk_ratio,short_highrisk_ratio,dominant_leverage_style,style_mix
231,ETHFI,574123.9948799999,1031688.909784,5.0382215861463635,5.294485638009436,20.914111362688438,2891.3717063153445,0.991471102981816,0.9803676241327042,0.008528897018184144,0.019632375867295687,中杠杆趋势型,"中杠杆趋势型:$1.56M,极高杠杆短线型:$25.15K,低杠杆长期型:$23.63K"
231,WIF,331322.62752000004,1265484.5061700002,6.831828627410494,5.404826084351266,94.20351041428245,7445.828019333881,0.8778780915059671,0.96840361821496,0.12212190849403294,0.031596381785039894,中杠杆趋势型,"中杠杆趋势型:$1.47M,极高杠杆短线型:$80.45K,低杠杆长期型:$41.66K"
231,DYDX,365742.782962,1228970.4944120003,5.190563327280313,4.983807042845627,18.30485314685315,2451.4794532417386,0.9746403276234608,0.9994308573890258,0.025359672376539192,0.0005691426109742819,中杠杆趋势型,"中杠杆趋势型:$1.55M,低杠杆长期型:$34.71K,极高杠杆短线型:$9.97K"
231,PYTH,399569.2899250001,1112529.9173279998,6.448828232641857,5.527049658429212,,4718.451587330052,0.8940054348071904,0.9648633561047194,0.10599456519280945,0.03513664389528069,中杠杆趋势型,"中杠杆趋势型:$1.40M,极高杠杆短线型:$81.44K,低杠杆长期型:$28.19K"
231,STBL,492734.37303200003,934865.769643,3.7541034286334813,3.2363307999119164,,4244.873563962529,0.955640974786266,0.9860981882404756,0.0443590252137342,0.013901811759524523,低杠杆长期型,"低杠杆长期型:$1.39M,极高杠杆短线型:$34.85K"
231,CHIP,158861.21818999999,1252247.042993,6.186644621927408,3.6981424180690894,,3838.9032866941443,0.8064698648021869,0.9589327989371123,0.19353013519781323,0.04106720106288761,低杠杆长期型,"低杠杆长期型:$1.33M,极高杠杆短线型:$82.17K"
231,STRK,343967.025083,1065121.6827300002,4.996390333190513,5.176226887287563,,6539.52054570429,1.0,0.9882515408474958,0.0,0.011748459152504252,中杠杆趋势型,"中杠杆趋势型:$1.40M,极高杠杆短线型:$12.51K,低杠杆长期型:$311.00"
231,SYRUP,213833.41079999995,1181525.54184,3.4851161658129435,3.192828044076979,,3314.7426761887727,0.9714637549521798,0.9886571738778247,0.028536245047820194,0.011342826122175234,低杠杆长期型,"低杠杆长期型:$1.38M,极高杠杆短线型:$19.50K"
231,FIL,659408.400902,730116.2508030002,5.5879382809844085,5.389372800845527,,9357.442009233213,0.9606916730215389,0.9739467939125045,0.03930832697846113,0.02605320608749534,中杠杆趋势型,"中杠杆趋势型:$1.34M,极高杠杆短线型:$44.94K,低杠杆长期型:$1.08K"
231,ARB,223832.91890099997,1057261.358066,9.895877635052834,9.899029276478736,,7667.893348698036,0.0336338749365537,0.012168730377637486,0.9663661250634463,0.9878312696223629,高杠杆短线型,"高杠杆短线型:$1.24M,中杠杆趋势型:$18.66K,中高杠杆型:$14.12K,极高杠杆短线型:$3.21K,低杠杆长期型:$1.73K"
231,ATOM,752167.8026090001,483739.24847900006,5.44838575752666,5.206336149896534,,10345.229942894017,0.9701076161648893,0.9862442566735644,0.029892383835110684,0.013755743326435645,中杠杆趋势型,"中杠杆趋势型:$1.21M,极高杠杆短线型:$29.14K"
231,POL,614046.2582660001,559617.0100659999,5.109110830863456,5.152560158258827,,7026.122392031383,0.9924847770638137,0.9837003186823715,0.007515222936186267,0.01629968131762868,中杠杆趋势型,"中杠杆趋势型:$1.14M,低杠杆长期型:$18.29K,极高杠杆短线型:$13.74K"
231,AR,366708.456166,796990.8608600002,5.480695491080262,5.329762008207227,,5403.517444650598,0.9679536339279825,0.9746705045673713,0.03204636607201745,0.02532949543262846,中杠杆趋势型,"中杠杆趋势型:$1.13M,极高杠杆短线型:$31.94K"
231,SKY,564747.6744499999,567694.6798099998,3.1135799276242606,3.259524878199159,,2810.8147385007474,0.9933188277868084,0.9847338306941673,0.00668117221319175,0.015266169305832805,低杠杆长期型,"低杠杆长期型:$1.12M,极高杠杆短线型:$12.44K"
231,STABLE,388515.171016,718615.6293989999,3.603727773336656,3.718951695386991,31.323297096183474,6181.516426549587,0.964486601568432,0.9577087238007654,0.03551339843156803,0.042291276199234715,低杠杆长期型,"低杠杆长期型:$1.06M,极高杠杆短线型:$44.19K"
