id,run_id,address,groups,coin,side,szi,abs_szi,mark_px,position_value,entry_px,unrealized_pnl,roe,leverage,liquidation_px,margin_mode,margin_used,liq_distance_pct,account_leverage,leverage_style,leverage_weight,leverage_risk_score,leverage_note
8232795,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,BLUR,short,-32399.0,32399.0,0.015015,485.920202,0.016093,35.498573,0.2042422024,3.0,10.7110834933,cross,161.9734,71235.8874012654,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离71235.9%较安全；cross 共享保证金
8232769,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,BNB,short,-10.757,10.757,574.195,6169.56978,575.775,24.04363,0.0310560294,8.0,36368.5751601836,cross,771.196222,6233.836964826165,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆8.0x，长期降权；强平距离6233.8%较安全；cross 共享保证金
8232831,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,BRETT,short,-1375326.0,1375326.0,0.004728,6498.41535,0.004667,-79.218694,-0.037022714,3.0,0.25669615,cross,2166.13845,5329.275592216582,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离5329.3%较安全；cross 共享保证金
8232796,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,BSV,short,-61.94,61.94,13.787,852.405892,13.6639,-6.061171,-0.0214847598,3.0,5608.5708716131,cross,284.135297,40580.139781048085,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离40580.1%较安全；cross 共享保证金
8232764,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,BTC,long,0.027,0.027,65199.5,1758.591,65153.0,-0.54,-0.003683637,12.0,,cross,146.54925,,1.3838158710653465,高杠杆短线型,0.42,28.0,杠杆12.0x，偏短线；强平距离未知；cross 共享保证金
8232877,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,CC,long,6297.0,6297.0,0.1223,768.48588,0.120841,7.54711,0.0297544703,3.0,,cross,256.16196,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232833,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,CELO,short,-2498.0,2498.0,0.065579,163.421658,0.070799,13.434897,0.22789481,3.0,138.7933929361,cross,54.473886,211543.0456946583,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离211543.0%较安全；cross 共享保证金
8232779,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,CFX,short,-92977.0,92977.0,0.044077,4095.450896,0.046329,212.144889,0.2462451209,5.0,3.9971229333,cross,819.090179,8968.500427206933,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离8968.5%较安全；cross 共享保证金
8232885,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,CHIP,short,-119381.0,119381.0,0.02894,3429.577368,0.030166,171.753702,0.1430751841,3.0,2.931555702,cross,1143.192456,10029.770912232203,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离10029.8%较安全；cross 共享保证金
8232783,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,COMP,short,-15.69,15.69,17.0495,267.752988,17.134,1.079472,0.0200770398,5.0,23442.4984741294,cross,53.550597,137396.69183336402,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离137396.7%较安全；cross 共享保证金
8232777,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,CRV,short,-46172.7,46172.7,0.21059,9717.968169,0.21354,142.122966,0.0720698034,5.0,8.5497525894,cross,1943.593633,3959.904358896434,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离3959.9%较安全；cross 共享保证金
8232882,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,DASH,long,67.26,67.26,32.7095,2197.65324,33.1801,-34.0433,-0.0762722426,5.0,,cross,439.530648,,1.3838158710653465,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8232774,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,DOGE,short,-245940.0,245940.0,0.072721,17831.8797,0.072643,34.14542,0.015289543,8.0,1.6381193499,cross,2228.984962,2152.608393586447,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆8.0x，长期降权；强平距离2152.6%较安全；cross 共享保证金
8232791,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,DOT,short,-452.1,452.1,0.806,362.783124,0.82668,10.963015,0.1759967078,6.0,852.4883351955,cross,60.463854,105667.78352301488,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆6.0x，长期降权；强平距离105667.8%较安全；cross 共享保证金
8232767,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,DYDX,short,-17463.0,17463.0,0.12529,2182.875,0.13635,198.371196,0.4165281111,5.0,21.1720737028,cross,436.575,16798.454547689358,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离16798.5%较安全；cross 共享保证金
8232820,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,DYM,short,-170508.6,170508.6,0.01475,2509.886592,0.01488,27.430779,0.0324328119,3.0,2.047124664,cross,836.628864,13778.811281355935,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离13778.8%较安全；cross 共享保证金
8232828,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,EIGEN,short,-2044.01,2044.01,0.2128,434.147724,0.2254,26.769046,0.290389152,5.0,180.0280799974,cross,86.829544,84499.66165291354,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离84499.7%较安全；cross 共享保证金
8232824,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ENA,short,-287573.0,287573.0,0.092391,26519.406914,0.087164,-1453.361466,-0.3478876959,6.0,1.4311726071,cross,4419.901152,1449.0389833425334,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆6.0x，长期降权；强平距离1449.0%较安全；cross 共享保证金
8232814,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ENS,short,-6705.41,6705.41,4.5716,30545.154173,4.39,-1107.997736,-0.188197141,5.0,59.3685102394,cross,6109.030834,1198.6374625820283,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1198.6%较安全；cross 共享保证金
8232815,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ETC,short,-46.11,46.11,7.0089,322.839165,6.6161,-17.769147,-0.2912306348,5.0,7978.050037657,cross,64.567833,113727.4199611494,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离113727.4%较安全；cross 共享保证金
8232765,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ETH,long,0.0147,0.0147,1960.55,28.755699,1950.0,0.090699,0.0379692308,12.0,,cross,2.396308,,1.3838158710653465,高杠杆短线型,0.42,28.0,杠杆12.0x，偏短线；强平距离未知；cross 共享保证金
8232823,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ETHFI,short,-7665.5,7665.5,0.42506,3255.307885,0.43279,62.257679,0.0938303672,5.0,48.372624872,cross,651.061577,11280.187472827365,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离11280.2%较安全；cross 共享保证金
8232846,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,FARTCOIN,long,4143.8,4143.8,0.13302,549.633632,0.12802,19.144356,0.1443524449,4.0,,cross,137.408408,,1.3838158710653465,中杠杆趋势型,1.0,58.0,杠杆4.0x，趋势参考；强平距离未知；cross 共享保证金
8232804,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,FIL,short,-80.8,80.8,0.74341,59.818664,0.74757,0.584992,0.048423559,5.0,4549.5651823695,cross,11.963732,611886.0080399107,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离611886.0%较安全；cross 共享保证金
8232810,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,GALA,long,535376.0,535376.0,0.001944,1039.164816,0.002051,-59.286534,-0.1619185065,3.0,,cross,346.388272,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232800,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,GAS,long,3950.1,3950.1,1.0042,3964.71537,1.04192,-151.006615,-0.1100705652,3.0,,cross,1321.57179,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232807,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,GMT,long,82008.0,82008.0,0.007045,576.434232,0.00703,-0.153682,-0.0007996109,3.0,,cross,192.144744,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232836,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,GOAT,short,-182251.0,182251.0,0.012885,2343.018856,0.01296,19.070782,0.0242210732,3.0,1.9143131876,cross,781.006285,14756.912592937522,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离14756.9%较安全；cross 共享保证金
8232886,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,GRAM,short,-21776.0,21776.0,1.50205,32515.9232,1.503986,234.882778,0.0358590836,5.0,18.3716463663,cross,6503.18464,1123.1048477946804,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离1123.1%较安全；cross 共享保证金
8232838,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,GRASS,short,-59412.6,59412.6,0.35651,21324.370392,0.39119,1917.693453,0.247528808,3.0,6.1917311191,cross,7108.123464,1636.7622560657485,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离1636.8%较安全；cross 共享保证金
8232848,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,GRIFFAIN,short,-36089.0,36089.0,0.008911,321.047744,0.008809,-3.127829,-0.0295152539,3.0,9.6113364637,cross,107.015914,107759.2353686455,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离107759.2%较安全；cross 共享保证金
8232870,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,HEMI,long,395105.0,395105.0,0.004729,1867.26623,0.005217,-194.125824,-0.2825165989,3.0,,cross,622.422076,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232834,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,HMSTR,long,1156410.0,1156410.0,0.000173,200.05893,0.000195,-25.674439,-0.3412136953,3.0,,cross,66.68631,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232842,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,HYPE,short,-23.36,23.36,59.4535,1380.94976,59.0501,-1.538089,-0.0089202609,8.0,16542.3006411856,cross,172.61872,27723.93070413954,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆8.0x，长期降权；强平距离27723.9%较安全；cross 共享保证金
8232878,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ICP,short,-3418.3,3418.3,2.17865,7441.98093,2.17829,4.092438,0.0027480511,5.0,109.6998592873,cross,1488.396186,4935.221778959447,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离4935.2%较安全；cross 共享保证金
8232860,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,INIT,long,2021.0,2021.0,0.053197,107.519221,0.056829,-7.333497,-0.191553943,3.0,,cross,35.83974,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232775,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,INJ,long,51.9,51.9,4.89925,254.43975,4.8785,1.2456,0.0245977247,5.0,,cross,50.88795,,1.3838158710653465,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8232841,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,IOTA,long,27342.0,27342.0,0.03442,939.416436,0.036542,-59.714928,-0.1793005309,3.0,,cross,313.138812,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232811,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,JTO,short,-12954.0,12954.0,0.611895,7881.99084,0.620525,156.294006,0.0972185043,5.0,28.9815531042,cross,1576.398168,4636.360503713872,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离4636.4%较安全；cross 共享保证金
8232794,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,KAS,short,-378737.0,378737.0,0.029365,11103.432629,0.029158,-60.028012,-0.0163069309,3.0,0.9443120332,cross,3701.144209,3115.7739935297127,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离3115.8%较安全；cross 共享保证金
8232856,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,LAYER,long,55932.0,55932.0,0.065531,3662.371428,0.065085,22.000508,0.0181304393,3.0,,cross,1220.790476,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232778,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,LDO,short,-117617.7,117617.7,0.39584,46355.487924,0.37433,-2326.645721,-0.2642183628,5.0,3.5190327306,cross,9271.097584,789.0038224029911,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离789.0%较安全；cross 共享保证金
8232866,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,LINEA,short,-3430010.0,3430010.0,0.002441,8358.93437,0.00247,114.772905,0.040633775,3.0,0.1034694967,cross,2786.311456,4138.815923801721,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离4138.8%较安全；cross 共享保证金
8232880,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,LIT,short,-536.0,536.0,2.22865,1188.0976,2.209894,-3.594088,-0.0121370278,4.0,687.9349732683,cross,297.0244,30767.788718206088,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆4.0x，趋势参考；强平距离30767.8%较安全；cross 共享保证金
8232772,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,LTC,short,-430.52,430.52,47.133,20261.046136,47.6897,270.35551,0.0790074194,6.0,941.4388166713,cross,3376.841022,1897.4090693809007,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆6.0x，长期降权；强平距离1897.4%较安全；cross 共享保证金
8232816,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MANTA,short,-25427.2,25427.2,0.05915,1501.221888,0.06155,63.860261,0.1224094103,3.0,13.6878498531,cross,500.407296,23040.912684868974,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离23040.9%较安全；cross 共享保证金
8232876,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MEGA,short,-24895.0,24895.0,0.04203,1046.809855,0.042837,19.629123,0.0552186953,3.0,0.0613087439,isolated,733.85152,45.86900761360933,1.3838158710653465,低杠杆长期型,1.2744,89.0,杠杆3.0x，偏长期；强平距离45.9%较安全；isolated 风险隔离
8232852,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MELANIA,long,7402.3,7402.3,0.08257,610.023543,0.08485,-18.077609,-0.0863440973,3.0,,cross,203.341181,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232827,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MERL,long,31824.0,31824.0,0.019081,606.88368,0.016946,67.568759,0.3758588333,3.0,,cross,202.29456,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232875,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MET,short,-1440.0,1440.0,0.16955,243.288,0.164727,-6.079942,-0.0768937875,3.0,240.8234457613,cross,81.096,141936.830292716,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离141936.8%较安全；cross 共享保证金
8232798,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MINA,long,16043.0,16043.0,0.043759,700.581767,0.046207,-40.720212,-0.1647920004,3.0,,cross,233.527255,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232825,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MNT,short,-38.4,38.4,0.41237,15.827328,0.41073,-0.054975,-0.017427647,5.0,9571.8977968513,cross,3.165465,2321091.599013338,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2321091.6%较安全；cross 共享保证金
8232874,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MON,short,-85573.0,85573.0,0.020641,1766.055574,0.020836,16.955864,0.0285290329,3.0,4.3157433261,cross,588.685191,20808.596124703257,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离20808.6%较安全；cross 共享保证金
8232837,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MOODENG,long,2490.0,2490.0,0.03788,94.1718,0.037967,-0.36603,-0.0116153502,3.0,,cross,31.3906,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232850,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MORPHO,short,-2037.0,2037.0,1.95595,3974.3907,1.99234,84.006934,0.1034976628,5.0,182.3855860441,cross,794.87814,9224.654824719446,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离9224.7%较安全；cross 共享保证金
8232843,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,MOVE,short,-69420.0,69420.0,0.009194,636.9285,0.010439,87.751212,0.3632689472,3.0,5.0011437971,cross,212.3095,54295.7341429193,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离54295.7%较安全；cross 共享保证金
8232801,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,NEAR,short,-3101.7,3101.7,1.81685,5618.41938,1.82176,32.137749,0.034125218,6.0,125.9520948506,cross,936.40323,6832.443231450037,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆6.0x，长期降权；强平距离6832.4%较安全；cross 共享保证金
8232857,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,NIL,short,-6713.0,6713.0,0.043496,296.540062,0.034652,-63.921186,-0.8243680018,3.0,51.6667680557,cross,98.846687,118685.10220640978,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离118685.1%较安全；cross 共享保证金
8232818,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ONDO,short,-10300.0,10300.0,0.412835,4260.492,0.394417,-197.990559,-0.2924167219,6.0,37.7968626425,cross,710.082,9055.440464713505,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆6.0x，长期降权；强平距离9055.4%较安全；cross 共享保证金
8232771,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,OP,short,-10194.7,10194.7,0.09443,961.666051,0.09296,-13.966739,-0.0736876076,5.0,36.146891436,cross,192.33321,38179.03360796357,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离38179.0%较安全；cross 共享保证金
8232802,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,ORDI,short,-154.78,154.78,3.7582,578.56764,3.9082,26.355222,0.1307037161,3.0,2242.6737403817,cross,192.85588,59574.14561177425,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离59574.1%较安全；cross 共享保证金
8232858,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,PAXG,short,-0.27,0.27,4066.55,1098.576,4027.654,-11.109281,-0.0612944606,6.0,1430169.5156225748,cross,183.096,35069.11179310656,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆6.0x，长期降权；强平距离35069.1%较安全；cross 共享保证金
8232813,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,PEOPLE,short,-200757.0,200757.0,0.006626,1335.03405,0.005933,-143.750246,-0.3620050374,3.0,1.7328287828,cross,445.01135,26051.958690009054,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离26052.0%较安全；cross 共享保证金
8232799,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,POLYX,long,2176.0,2176.0,0.035457,77.156608,0.0362,-1.614592,-0.0614917127,3.0,,cross,25.718869,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232863,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,PUMP,short,-6455561.0,6455561.0,0.002143,13466.300246,0.002059,-169.284739,-0.0636551634,5.0,0.0617318144,cross,2693.260049,2780.625963602427,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2780.6%较安全；cross 共享保证金
8232832,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,RENDER,long,372.9,372.9,1.486,552.2649,1.4652,5.89182,0.0539175539,5.0,,cross,110.45298,,1.3838158710653465,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8232829,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,REZ,short,-13210.0,13210.0,0.002606,34.38563,0.004203,21.14324,1.1422836445,3.0,26.235946974,cross,11.461876,1006651.6106676899,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离1006651.6%较安全；cross 共享保证金
8232809,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,RSR,long,2813950.0,2813950.0,0.001293,3638.43735,0.001235,161.229077,0.1391021742,3.0,,cross,1212.81245,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232789,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,RUNE,short,-1328.9,1328.9,0.43179,572.782478,0.42651,-5.986995,-0.0422515364,4.0,277.0094292641,cross,143.195619,64053.73891569976,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆4.0x，趋势参考；强平距离64053.7%较安全；cross 共享保证金
8232826,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SAGA,short,-918309.3,918309.3,0.0129,11809.457598,0.01325,362.713913,0.0893958599,3.0,0.3902301017,cross,3936.485866,2925.0395480620155,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离2925.0%较安全；cross 共享保证金
8232840,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SAND,long,13249.0,13249.0,0.045176,597.066185,0.045031,0.438673,0.003676272,5.0,,cross,119.413237,,1.3838158710653465,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8232788,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SEI,long,10083.0,10083.0,0.045719,459.008409,0.045015,5.122164,0.0564256359,5.0,,cross,91.801681,,1.3838158710653465,中杠杆趋势型,1.0,58.0,杠杆5.0x，趋势参考；强平距离未知；cross 共享保证金
8232883,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SKR,long,325222.0,325222.0,0.00787,2562.098916,0.008423,-177.320822,-0.1941880095,3.0,,cross,854.032972,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232768,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SOL,short,-0.86,0.86,76.8525,65.96286,73.5507,-2.709211,-0.3426472361,8.0,458726.2221327283,cross,8.245357,596791.7369411903,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆8.0x，长期降权；强平距离596791.7%较安全；cross 共享保证金
8232861,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SOPH,short,-115745.0,115745.0,0.004361,503.49075,0.004464,13.19493,0.0766129032,3.0,2.9983667946,cross,167.83025,68654.11131850493,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离68654.1%较安全；cross 共享保证金
8232849,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SPX,short,-26236.0,26236.0,0.34509,9002.8834,0.35259,247.764035,0.1339171321,5.0,14.3523376838,cross,1800.57668,4059.0129194702827,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离4059.0%较安全；cross 共享保证金
8232869,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,STBL,long,168088.0,168088.0,0.02402,4035.79288,0.023346,111.492506,0.0852323946,3.0,,cross,1345.264293,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
8232776,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SUI,short,-10198.4,10198.4,0.71584,7265.85008,0.72171,94.463089,0.0770046764,6.0,38.4680972798,cross,1210.975013,5273.840143020787,1.3838158710653465,中高杠杆型,0.7776000000000001,58.0,杠杆6.0x，长期降权；强平距离5273.8%较安全；cross 共享保证金
8232805,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SUSHI,short,-6402.3,6402.3,0.16509,1054.522833,0.16214,-16.453911,-0.0475514987,3.0,54.2925193647,cross,351.507611,32786.61903489006,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离32786.6%较安全；cross 共享保证金
8232862,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,SYRUP,short,-3278.0,3278.0,0.173745,569.35582,0.171237,-8.03958,-0.0429681849,3.0,105.8913452458,cross,189.785273,60846.412987884534,1.3838158710653465,低杠杆长期型,1.2744,86.0,杠杆3.0x，偏长期；强平距离60846.4%较安全；cross 共享保证金
8232821,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,TAO,short,-90.402,90.402,198.615,17924.90856,194.674,-325.967693,-0.0926100313,5.0,4263.9538575675,cross,3584.981712,2046.843822252851,1.3838158710653465,中杠杆趋势型,1.08,72.0,杠杆5.0x，趋势参考；强平距离2046.8%较安全；cross 共享保证金
8232792,796,0x50e8db5da4198e49197743f8006b318cb6a08b49,smart_money,TRB,long,189.34,189.34,14.4705,2739.238582,15.0989,-119.599943,-0.1255054547,3.0,,cross,913.079527,,1.3838158710653465,低杠杆长期型,1.18,72.0,杠杆3.0x，偏长期；强平距离未知；cross 共享保证金
