id,run_id,address,groups,coin,token,total,hold,free,entry_ntl,mark_px,current_value,price_trusted,anomaly_reason,day_volume_usd,trusted_value_cap,is_canonical
11802869,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,LATINA,223,231.6086,0.0,231.6086,0.74045269,1.0,231.6086,1,,0.0,250000000.0,0
11802867,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,LIQD,178,0.11080507,0.0,0.11080507,0.00331771,1.7e-05,1.8836861900000002e-06,1,,0.0,250000000.0,0
11802873,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,MAX,734,1147332.555923,0.0,1147332.555923,0.0,6.7345,7726711.097863443,0,position_value_over_dynamic_limit,15247.4303219,5000000.0,0
11802861,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,MEOW,61,100.580376,0.0,100.580376,0.00579342,0.012021,1.209076699896,1,,0.0,250000000.0,0
11802865,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,MUNCH,146,441.04546,0.0,441.04546,0.00163186,8.04e-05,0.035460054984,1,,0.0,250000000.0,0
11802872,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,TSLA,407,0.00759798,0.0,0.00759798,3.42522214,303.0,2.30218794,1,,0.0,250000000.0,0
11802868,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,UBTC,197,0.0074547781,0.0,0.0074547781,466.60201605,3.8e-05,2.832815678e-07,1,,0.0,250000000.0,0
11802871,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,UENA,338,0.1019,0.0,0.1019,0.01976656,1.1e-05,1.1209e-06,1,,0.0,250000000.0,0
11802860,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,USDC,0,1313097.07231858,696150.4370210001,616946.6352975799,0.0,1.0,1313097.07231858,1,,0.0,250000000.0,0
11802870,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,USDT0,268,0.01116,0.0,0.01116,0.01116,0.13734,0.0015327143999999998,1,,413034.027226,5000000.0,0
11802863,995,0x00897e2d7168165b81558c3cd9257efb007f2410,smart_money,VAULT,106,3.9470833,0.0,3.9470833,0.00394708,0.034746,0.1371453563418,1,,0.0,250000000.0,0
11800993,995,0x00b43bdee2d3fa676ab06739bf1d52f4bad6591e,money_printer,HYPE,150,45003.49021946,12694.70673054,32308.783488920002,0.0,0.11898,5354.515266311351,1,,0.0,250000000.0,0
11800992,995,0x00b43bdee2d3fa676ab06739bf1d52f4bad6591e,money_printer,USDC,0,-163372.86570905,-1058571.23047504,895198.36476599,0.0,1.0,-163372.86570905,1,,0.0,250000000.0,0
11802887,995,0x00e2a26304d5d078593ebf3976168f314e502489,smart_money,HYPE,150,1.00742843,0.0,1.00742843,21.05093054,0.11898,0.1198638346014,1,,0.0,250000000.0,0
11802889,995,0x00e2a26304d5d078593ebf3976168f314e502489,smart_money,MAX,734,10389.7591,0.0,10389.7591,0.0,6.7345,69969.83265894999,1,,15247.4303219,5000000.0,0
11802888,995,0x00e2a26304d5d078593ebf3976168f314e502489,smart_money,STAR,154,13.71795073,0.0,13.71795073,0.00137179,0.000965,0.01323782245445,1,,747.4599057,5000000.0,0
11802886,995,0x00e2a26304d5d078593ebf3976168f314e502489,smart_money,USDC,0,207086.22377538,32902.984847,174183.23892838001,0.0,1.0,207086.22377538,1,,0.0,250000000.0,0
